t (s);roll (deg);TL (%);TR (%)
173182888;8.300003;39.79;40.2
173192872;7.149994;39.21;40.78
173202876;5.970001;38.63;41.36
173212864;4.7700043;38.03;41.96
173222840;3.5599976;37.45;42.54
173232836;2.3399963;36.94;43.05
173242864;1.1100006;36.39;43.6
173252820;-0.11000061;35.84;44.15
173262824;-1.3399963;35.33;44.66
173272808;-2.5599976;34.86;45.13
173282800;-3.7599945;34.38;45.61
173292772;-4.9799957;33.81;46.18
173302792;-6.1900024;33.33;46.66
173312780;-7.380005;32.86;47.13
173322764;-8.559998;32.41;47.58
173332760;-9.720001;31.97;48.02
173342764;-10.869995;31.53;48.46
173352756;-11.9900055;31.17;48.82
173362740;-13.050003;30.86;49.13
173373136;-14.089996;30.66;49.33
173382728;-15.080002;30.13;49.86
173392728;-16.070007;29.85;50.14
173402712;-17.009995;29.59;50.4
173412688;-17.919998;29.32;50.67
173422680;-18.759995;29.18;50.81
173432688;-19.570007;28.96;51.03
173442680;-20.309998;28.86;51.13
173452656;-21.020004;28.65;51.34
173462664;-21.669998;28.6;51.39
173472652;-22.259995;28.54;51.45
173482648;-22.789993;28.51;51.48
173493020;-23.259995;28.55;51.44
173502624;-23.669998;28.47;51.52
173512628;-24.029999;28.56;51.43
173522616;-24.309998;28.68;51.31
173532636;-24.539993;28.77;51.22
173542576;-24.699997;28.9;51.09
173552580;-24.809998;29.08;50.91
173562572;-24.86;29.21;50.78
173572580;-24.839996;29.45;50.54
173582576;-24.759995;29.7;50.29
173592564;-24.619995;29.95;50.04
173602544;-24.429993;30.23;49.76
173612544;-24.179993;30.52;49.47
173622520;-23.86;30.87;49.12
173632520;-23.490005;31.21;48.78
173642504;-23.059998;31.57;48.42
173652512;-22.589996;31.95;48.04
173662512;-22.050003;32.36;47.63
173672492;-21.460007;32.81;47.18
173682492;-20.830002;33.23;46.76
173692484;-20.149994;33.66;46.33
173702480;-19.429993;34.1;45.89
173712476;-18.660004;34.6;45.39
173722472;-17.86;35.04;44.95
173732464;-17.029999;35.53;44.46
173742472;-16.149994;36.02;43.97
173752456;-15.2400055;36.55;43.44
173762436;-14.279999;37.12;42.87
173772440;-13.300003;37.56;42.43
173782436;-12.289993;38.14;41.85
173792416;-11.2599945;38.62;41.37
173802412;-10.190002;39.21;40.78
173812400;-9.100006;39.77;40.22
173822416;-7.9799957;40.31;39.68
173832380;-6.830002;40.92;39.07
173842372;-5.6799927;41.41;38.58
173852364;-4.5099945;41.98;38.01
173862340;-3.3300018;42.51;37.48
173872344;-2.149994;43.03;36.96
173882352;-0.9600067;43.54;36.45
173892348;0.22999573;44.08;35.91
173902340;1.4299927;44.61;35.38
173912300;2.619995;45.08;34.91
173922300;3.8099976;45.58;34.41
173932284;4.9799957;46.02;33.97
173942316;6.130005;46.46;33.53
173952296;7.2599945;46.87;33.12
173962280;8.380005;47.3;32.69
173972272;9.470001;47.69;32.3
173982276;10.550003;48.1;31.89
173992260;11.630005;48.54;31.45
174002244;12.649994;48.82;31.17
174012268;13.649994;49.15;30.84
174022624;14.639999;49.42;30.57
174032240;15.580002;49.91;30.08
174042232;16.479996;50.04;29.95
174052216;17.330002;50.22;29.77
174062212;18.149994;50.48;29.51
174072188;18.929993;50.69;29.3
174082192;19.660004;50.8;29.19
174092204;20.36;51.0;28.99
174102168;21.009995;51.14;28.85
174112548;21.600006;51.13;28.86
174122148;22.149994;51.35;28.64
174132144;22.649994;51.32;28.67
174142132;23.089996;51.34;28.65
174152140;23.470001;51.26;28.73
174162108;23.800003;51.25;28.74
174172100;24.039993;51.05;28.94
174182088;24.179993;50.8;29.19
174192096;24.199997;50.37;29.62
174202072;24.080002;49.88;30.11
174212060;23.869995;49.5;30.49
174222060;23.589996;49.13;30.86
174232052;23.25;48.77;31.22
174242028;22.830002;48.33;31.66
174252040;22.350006;47.94;32.05
174262028;21.820007;47.54;32.45
174272012;21.240005;47.13;32.86
174282012;20.619995;46.72;33.27
174292028;19.949997;46.28;33.71
174302004;19.25;45.88;34.11
174312008;18.509995;45.4;34.59
174321992;17.720001;44.94;35.05
174331992;16.89;44.43;35.56
174341976;16.009995;43.9;36.09
174351988;15.089996;43.36;36.63
174361964;14.139999;42.86;37.13
174371956;13.160004;42.33;37.66
174381940;12.160004;41.84;38.15
174391944;11.119995;41.28;38.71
174401940;10.070007;40.81;39.18
174411932;8.9900055;40.21;39.78
174422300;7.8899994;39.82;40.17
174431892;6.75;38.93;41.06
174442288;5.600006;38.7;41.29
174451896;4.4400024;37.85;42.14
174461880;3.2599945;37.47;42.52
174471876;2.0599976;36.87;43.12
174481884;0.8800049;36.41;43.58
174491868;-0.30999756;35.9;44.09
174501856;-1.5;35.39;44.6
174511836;-2.6900024;34.88;45.11
174521832;-3.880005;34.37;45.62
174531828;-5.0599976;33.92;46.07
174541812;-6.2299957;33.42;46.57
174551816;-7.3899994;32.97;47.02
174561808;-8.520004;32.6;47.39
174571800;-9.610001;32.25;47.74
174581792;-10.690002;31.85;48.14
174591792;-11.729996;31.5;48.49
174601780;-12.770004;31.11;48.88
174611768;-13.75;30.83;49.16
174621756;-14.710007;30.54;49.45
174631752;-15.639999;30.22;49.77
174641736;-16.529999;29.96;50.03
174651740;-17.39;29.71;50.28
174661712;-18.210007;29.49;50.5
174671724;-18.990005;29.31;50.68
174681712;-19.699997;29.22;50.77
174691688;-20.369995;29.07;50.92
174701680;-20.990005;28.98;51.01
174711696;-21.550003;28.93;51.06
174721676;-22.070007;28.84;51.15
174731676;-22.529999;28.86;51.13
174741668;-22.929993;28.88;51.11
174751668;-23.289993;28.86;51.13
174761660;-23.589996;28.93;51.06
174771652;-23.839996;29.01;50.98
174781624;-24.020004;29.12;50.87
174791632;-24.14;29.29;50.7
174801608;-24.210007;29.45;50.54
174811624;-24.220001;29.63;50.36
174821620;-24.160004;29.87;50.12
174831992;-24.059998;30.07;49.92
174841584;-23.910004;30.32;49.67
174851576;-23.679993;30.65;49.34
174861968;-23.399994;30.9;49.09
174871556;-23.059998;31.33;48.66
174881548;-22.669998;31.65;48.34
174891552;-22.229996;31.98;48.01
174901532;-21.740005;32.37;47.62
174911528;-21.190002;32.76;47.23
174921512;-20.61;33.16;46.83
174931512;-19.979996;33.58;46.41
174941520;-19.300003;34.02;45.97
174951508;-18.559998;34.53;45.46
174961516;-17.789993;34.99;45.0
174971512;-16.960007;35.51;44.48
174981484;-16.100006;36.01;43.98
174991480;-15.210007;36.49;43.5
175001480;-14.2599945;37.07;42.92
175011472;-13.289993;37.55;42.44
175021468;-12.279999;38.14;41.85
175031452;-11.25;38.61;41.38
175041456;-10.190002;39.18;40.81
175051440;-9.119995;39.69;40.3
175061444;-8.020004;40.23;39.76
175071420;-6.899994;40.82;39.17
175081412;-5.7700043;41.31;38.68
175091404;-4.6100006;41.9;38.09
175101384;-3.4400024;42.42;37.57
175111388;-2.2700043;42.93;37.06
175121388;-1.0899963;43.46;36.53
175131376;0.1000061;44.02;35.97
175141380;1.300003;44.56;35.43
175151352;2.5;45.05;34.94
175161336;3.699997;45.59;34.4
175171324;4.8899994;46.07;33.92
175181340;6.0700073;46.51;33.48
175191328;7.2299957;46.95;33.04
175201324;8.369995;47.36;32.63
175211316;9.479996;47.76;32.23
175221300;10.589996;48.21;31.78
175231288;11.679993;48.61;31.38
175241276;12.7599945;49.04;30.95
175251280;13.789993;49.33;30.66
175261284;14.800003;49.66;30.33
175271256;15.770004;49.98;30.01
175281268;16.710007;50.27;29.72
175291248;17.600006;50.46;29.53
175301264;18.449997;50.72;29.27
175311240;19.279999;50.96;29.03
175321216;20.050003;51.13;28.86
175331212;20.770004;51.25;28.74
175341208;21.449997;51.42;28.57
175351228;22.080002;51.53;28.46
175361196;22.649994;51.56;28.43
175371180;23.179993;51.65;28.34
175381184;23.64;51.64;28.35
175391176;24.039993;51.58;28.41
175401160;24.36;51.44;28.55
175411136;24.520004;51.0;28.99
175421128;24.440002;50.17;29.82
175431128;24.179993;49.45;30.54
175441100;23.86;49.11;30.88
175451104;23.460007;48.66;31.33
175461096;22.990005;48.26;31.73
175471100;22.449997;47.77;32.22
175481092;21.839996;47.26;32.73
175491088;21.179993;46.84;33.15
175501064;20.470001;46.35;33.64
175511080;19.740005;46.02;33.97
175521056;18.970001;45.51;34.48
175531052;18.169998;45.08;34.91
175541040;17.350006;44.64;35.35
175551036;16.470001;44.09;35.9
175561032;15.550003;43.56;36.43
175571424;14.570007;43.09;36.9
175581008;13.570007;42.28;37.71
175591020;12.539993;41.92;38.07
175601004;11.4900055;41.4;38.59
175611012;10.419998;40.9;39.09
175620992;9.339996;40.37;39.62
175630988;8.2400055;39.84;40.15
175640988;7.130005;39.33;40.66
175650948;5.9799957;38.71;41.28
175660952;4.8200073;38.2;41.79
175670944;3.6399994;37.61;42.38
175680940;2.449997;37.05;42.94
175690924;1.2400055;36.49;43.5
175700932;0.05000305;36.07;43.92
175710908;-1.1300049;35.57;44.42
175720900;-2.300003;35.12;44.87
175730888;-3.4700012;34.62;45.37
175740868;-4.619995;34.16;45.83
175750876;-5.7700043;33.71;46.28
175760860;-6.9100037;33.25;46.74
175770880;-8.029999;32.84;47.15
175780860;-9.130005;32.44;47.55
175790852;-10.190002;32.1;47.89
175800848;-11.229996;31.77;48.22
175810844;-12.2400055;31.4;48.59
175820820;-13.220001;31.06;48.93
175830828;-14.169998;30.81;49.18
175840820;-15.070007;30.54;49.45
175850800;-15.960007;30.24;49.75
175860788;-16.809998;29.99;50.0
175870792;-17.589996;29.87;50.12
175880776;-18.339996;29.69;50.3
175890760;-19.029999;29.56;50.43
175900752;-19.669998;29.47;50.52
175910756;-20.270004;29.37;50.62
175920740;-20.800003;29.33;50.66
175930728;-21.279999;29.34;50.65
175940720;-21.699997;29.33;50.66
175950724;-22.059998;29.38;50.61
175960724;-22.36;29.44;50.55
175970728;-22.61;29.53;50.46
175980688;-22.800003;29.62;50.37
175990700;-22.929993;29.78;50.21
176000676;-23.009995;29.92;50.07
176010708;-23.020004;30.14;49.85
176020684;-22.960007;30.39;49.6
176030656;-22.850006;30.62;49.37
176040656;-22.690002;30.87;49.12
176050652;-22.460007;31.17;48.82
176060640;-22.179993;31.49;48.5
176070636;-21.839996;31.78;48.21
176080624;-21.449997;32.15;47.84
176090996;-21.009995;32.45;47.54
176100592;-20.509995;32.98;47.01
176110580;-19.960007;33.31;46.68
176120572;-19.369995;33.71;46.28
176130588;-18.729996;34.15;45.84
176140976;-18.050003;34.48;45.51
176150568;-17.309998;35.18;44.81
176160552;-16.539993;35.52;44.47
176170572;-15.729996;35.96;44.03
176180560;-14.869995;36.53;43.46
176190560;-13.9900055;36.96;43.03
176200544;-13.059998;37.52;42.47
176210536;-12.119995;37.98;42.01
176220516;-11.149994;38.49;41.5
176230520;-10.149994;38.98;41.01
176240512;-9.139999;39.47;40.52
176250520;-8.100006;40.0;39.99
176260508;-7.050003;40.5;39.49
176270488;-5.9799957;41.02;38.97
176280460;-4.880005;41.59;38.4
176290864;-3.7799988;41.91;38.08
176300476;-2.6799927;42.67;37.32
176310456;-1.550003;43.1;36.89
176320448;-0.41000366;43.63;36.36
176330460;0.7299957;44.09;35.9
176340440;1.8500061;44.55;35.44
176350412;2.9900055;45.07;34.92
176360400;4.1100006;45.5;34.49
176370388;5.220001;45.91;34.08
176380396;6.3099976;46.33;33.66
176390404;7.3899994;46.76;33.23
176400404;8.470001;47.19;32.8
176410384;9.520004;47.59;32.4
176420388;10.570007;47.99;32.0
176430376;11.580002;48.3;31.69
176440344;12.570007;48.68;31.31
176450340;13.529999;48.97;31.02
176460340;14.460007;49.27;30.72
176470356;15.350006;49.5;30.49
176480324;16.199997;49.76;30.23
176490332;17.029999;50.03;29.96
176500316;17.820007;50.22;29.77
176510304;18.559998;50.41;29.58
176520292;19.259995;50.56;29.43
176530292;19.919998;50.69;29.3
176540288;20.539993;50.81;29.18
176550284;21.089996;50.85;29.14
176560272;21.61;50.93;29.06
176570628;22.070007;50.9;29.09
176580240;22.470001;50.97;29.02
176590244;22.820007;50.9;29.09
176600212;23.11;50.82;29.17
176610216;23.330002;50.71;29.28
176620196;23.5;50.58;29.41
176630196;23.619995;50.46;29.53
176640184;23.660004;50.24;29.75
176650180;23.64;50.0;29.99
176660168;23.539993;49.73;30.26
176670148;23.399994;49.5;30.49
176680136;23.190002;49.2;30.79
176690144;22.929993;48.92;31.07
176700144;22.61;48.58;31.41
176710128;22.240005;48.24;31.75
176720100;21.820007;47.9;32.09
176730108;21.339996;47.52;32.47
176740104;20.820007;47.14;32.85
176750096;20.259995;46.76;33.23
176760096;19.649994;46.37;33.62
176770076;19.009995;45.94;34.05
176780072;18.309998;45.48;34.51
176790072;17.570007;45.02;34.97
176800076;16.789993;44.58;35.41
176810056;15.970001;44.07;35.92
176820064;15.110001;43.58;36.41
176830052;14.210007;43.05;36.94
176840044;13.279999;42.55;37.44
176850024;12.309998;42.03;37.96
176860024;11.320007;41.53;38.46
176870020;10.300003;40.98;39.01
176880012;9.2599945;40.48;39.51
176890004;8.190002;39.93;40.06
176899976;7.100006;39.37;40.62
176909992;5.9900055;38.87;41.12
176919964;4.880005;38.35;41.64
176929956;3.75;37.84;42.15
176939972;2.619995;37.34;42.65
176949948;1.4799957;36.82;43.17
176959952;0.33999634;36.36;43.63
176969940;-0.7899933;35.86;44.13
176979896;-1.9199982;35.39;44.6
176989900;-3.050003;34.93;45.06
176999904;-4.1799927;34.45;45.54
177009888;-5.2899933;34.06;45.93
177019884;-6.380005;33.61;46.38
177029888;-7.4400024;33.3;46.69
177039888;-8.5099945;32.82;47.17
177049864;-9.539993;32.48;47.51
177059848;-10.559998;32.08;47.91
177069872;-11.550003;31.79;48.2
177079864;-12.4900055;31.5;48.49
177089856;-13.429993;31.14;48.85
177099840;-14.350006;30.8;49.19
177109840;-15.220001;30.59;49.4
177119824;-16.050003;30.39;49.6
177129800;-16.830002;30.19;49.8
177139792;-17.580002;30.0;49.99
177150188;-18.279999;29.97;50.02
177159784;-18.929993;29.67;50.32
177169768;-19.529999;29.65;50.34
177179760;-20.080002;29.61;50.38
177189744;-20.580002;29.53;50.46
177199756;-21.020004;29.55;50.44
177209752;-21.399994;29.6;50.39
177219748;-21.75;29.57;50.42
177229716;-22.020004;29.69;50.3
177239728;-22.229996;29.81;50.18
177249728;-22.380005;29.96;50.03
177259712;-22.460007;30.13;49.86
177269700;-22.5;30.26;49.73
177279692;-22.490005;30.46;49.53
177289692;-22.419998;30.67;49.32
177299676;-22.279999;30.95;49.04
177309660;-22.089996;31.2;48.79
177319660;-21.850006;31.5;48.49
177329644;-21.550003;31.8;48.19
177339640;-21.190002;32.14;47.85
177349624;-20.789993;32.46;47.53
177359620;-20.330002;32.85;47.14
177369628;-19.839996;33.18;46.81
177379604;-19.289993;33.61;46.38
177389596;-18.690002;34.0;45.99
177399612;-18.059998;34.41;45.58
177409584;-17.380005;34.84;45.15
177419592;-16.669998;35.27;44.72
177429592;-15.889999;35.79;44.2
177439584;-15.089996;36.24;43.75
177449580;-14.25;36.73;43.26
177459972;-13.380005;37.08;42.91
177469556;-12.470001;37.81;42.18
177479552;-11.529999;38.21;41.78
177489536;-10.570007;38.7;41.29
177499540;-9.559998;39.27;40.72
177509528;-8.539993;39.78;40.21
177519532;-7.4900055;40.3;39.69
177529500;-6.419998;40.84;39.15
177539520;-5.330002;41.33;38.66
177549476;-4.2400055;41.84;38.15
177559468;-3.119995;42.4;37.59
177569488;-2.0;42.86;37.13
177579472;-0.8899994;43.35;36.64
177589480;0.2400055;43.85;36.14
177599464;1.3500061;44.3;35.69
177609436;2.4700012;44.8;35.19
177619432;3.5800018;45.2;34.79
177629412;4.6799927;45.66;34.33
177639400;5.779999;46.15;33.84
177649400;6.880005;46.58;33.41
177659428;7.9400024;46.94;33.05
177669396;9.0;47.38;32.61
177679412;10.029999;47.68;32.31
177689380;11.029999;48.06;31.93
177699372;12.0099945;48.38;31.61
177709372;12.960007;48.71;31.28
177719352;13.880005;49.01;30.98
177729360;14.770004;49.25;30.74
177739364;15.619995;49.48;30.51
177749356;16.449997;49.79;30.2
177759352;17.220001;49.91;30.08
177769332;17.949997;50.09;29.9
177779316;18.649994;50.31;29.68
177789312;19.309998;50.42;29.57
177799320;19.910004;50.51;29.48
177809304;20.479996;50.62;29.37
177819268;20.990005;50.67;29.32
177829260;21.440002;50.66;29.33
177839252;21.850006;50.67;29.32
177849252;22.199997;50.66;29.33
177859256;22.509995;50.62;29.37
177869256;22.759995;50.54;29.45
177879228;22.949997;50.43;29.56
177889200;23.089996;50.31;29.68
177899208;23.179993;50.18;29.81
177909220;23.210007;50.0;29.99
177919192;23.169998;49.76;30.23
177929180;23.080002;49.54;30.45
177939176;22.929993;49.29;30.7
177949160;22.729996;49.02;30.97
177959152;22.470001;48.73;31.26
177969160;22.169998;48.43;31.56
177979140;21.809998;48.12;31.87
177989144;21.399994;47.77;32.22
177999124;20.940002;47.37;32.62
178009124;20.419998;46.98;33.01
178019144;19.850006;46.6;33.39
178029116;19.259995;46.22;33.77
178039104;18.61;45.78;34.21
178049084;17.910004;45.31;34.68
178059100;17.179993;44.88;35.11
178069084;16.399994;44.4;35.59
178079080;15.589996;43.96;36.03
178089060;14.729996;43.4;36.59
178099048;13.839996;42.94;37.05
178109068;12.929993;42.46;37.53
178119436;11.9900055;42.09;37.9
178129028;11.0099945;41.29;38.7
178139036;10.0099945;40.94;39.05
178149032;8.970001;40.37;39.62
178159028;7.919998;39.89;40.1
178169000;6.8600006;39.36;40.63
178178992;5.779999;38.86;41.13
178188976;4.6799927;38.34;41.65
178198972;3.5700073;37.8;42.19
178208960;2.4600067;37.35;42.64
178218972;1.3600006;36.92;43.07
178228956;0.25;36.42;43.57
178238956;-0.8500061;35.95;44.04
178248940;-1.949997;35.5;44.49
178258936;-3.0399933;35.07;44.92
178268924;-4.119995;34.65;45.34
178278924;-5.169998;34.28;45.71
178288916;-6.2100067;33.87;46.12
178298900;-7.2299957;33.52;46.47
178308904;-8.229996;33.13;46.86
178318904;-9.2400055;32.71;47.28
178328892;-10.220001;32.37;47.62
178338872;-11.169998;32.06;47.93
178348876;-12.070007;31.84;48.15
178358880;-12.940002;31.56;48.43
178368852;-13.779999;31.31;48.68
178378844;-14.589996;31.09;48.9
178388844;-15.350006;30.92;49.07
178398828;-16.080002;30.68;49.31
178408804;-16.779999;30.53;49.46
178418792;-17.410004;30.43;49.56
178428788;-18.009995;30.32;49.67
178438800;-18.580002;30.19;49.8
178448796;-19.080002;30.19;49.8
178458760;-19.539993;30.1;49.89
178468752;-19.970001;30.07;49.92
178478744;-20.330002;30.1;49.89
178488748;-20.649994;30.14;49.85
178498752;-20.910004;30.21;49.78
178508744;-21.11;30.31;49.68
178518720;-21.270004;30.4;49.59
178528724;-21.369995;30.56;49.43
178538720;-21.399994;30.74;49.25
178548696;-21.39;30.92;49.07
178558700;-21.309998;31.15;48.84
178568708;-21.179993;31.38;48.61
178578688;-21.009995;31.62;48.37
178588684;-20.770004;31.92;48.07
178598660;-20.479996;32.23;47.76
178608672;-20.149994;32.52;47.47
178618648;-19.759995;32.86;47.13
178628632;-19.320007;33.21;46.78
178638616;-18.839996;33.56;46.43
178648616;-18.309998;33.94;46.05
178658608;-17.740005;34.33;45.66
178668612;-17.14;34.71;45.28
178678620;-16.490005;35.12;44.87
178688604;-15.789993;35.58;44.41
178698608;-15.059998;36.0;43.99
178708604;-14.300003;36.46;43.53
178718592;-13.5099945;36.86;43.13
178728580;-12.669998;37.37;42.62
178738592;-11.809998;37.83;42.16
178748560;-10.929993;38.29;41.7
178758548;-10.0099945;38.78;41.21
178768548;-9.080002;39.24;40.75
178778548;-8.130005;39.69;40.3
178788536;-7.1600037;40.18;39.81
178798524;-6.169998;40.66;39.33
178808504;-5.1600037;41.18;38.81
178818512;-4.1399994;41.63;38.36
178828504;-3.1100006;42.09;37.9
178838476;-2.0700073;42.6;37.39
178848504;-1.0099945;43.09;36.9
178858496;0.05000305;43.53;36.46
178868468;1.1000061;43.97;36.02
178878452;2.149994;44.43;35.56
178888456;3.2100067;44.89;35.1
178898824;4.2299957;45.08;34.91
178908420;5.25;45.81;34.18
178918408;6.2700043;46.06;33.93
178928424;7.279999;46.46;33.53
178938424;8.279999;46.85;33.14
178948420;9.25;47.18;32.81
178958404;10.199997;47.53;32.46
178968392;11.110001;47.78;32.21
178978404;12.020004;48.13;31.86
178988372;12.880005;48.4;31.59
178998376;13.7400055;48.71;31.28
179008372;14.539993;48.86;31.13
179018360;15.309998;49.13;30.86
179028332;16.059998;49.35;30.64
179038344;16.759995;49.49;30.5
179048344;17.419998;49.62;30.37
179058332;18.039993;49.74;30.25
179068324;18.61;49.87;30.12
179078312;19.14;49.91;30.08
179088304;19.619995;49.98;30.01
179098292;20.059998;50.0;29.99
179108292;20.440002;49.98;30.01
179118280;20.770004;49.97;30.02
179128260;21.039993;49.89;30.1
179138264;21.270004;49.81;30.18
179148256;21.440002;49.71;30.28
179158228;21.559998;49.61;30.38
179168228;21.630005;49.47;30.52
179178224;21.64;49.26;30.73
179188220;21.600006;49.07;30.92
179198180;21.490005;48.8;31.19
179208184;21.339996;48.6;31.39
179218180;21.14;48.35;31.64
179228184;20.89;48.07;31.92
179238164;20.570007;47.7;32.29
179248148;20.199997;47.41;32.58
179258144;19.789993;47.07;32.92
179268136;19.330002;46.72;33.27
179278140;18.830002;46.35;33.64
179288124;18.270004;45.93;34.06
179298136;17.679993;45.58;34.41
179308124;17.050003;45.15;34.84
179318104;16.380005;44.76;35.23
179328100;15.679993;44.32;35.67
179338100;14.929993;43.89;36.1
179348472;14.149994;43.51;36.48
179358056;13.339996;42.87;37.12
179368064;12.4900055;42.5;37.49
179378052;11.610001;42.0;37.99
179388056;10.699997;41.56;38.43
179398064;9.789993;41.11;38.88
179408048;8.830002;40.57;39.42
179418032;7.850006;40.1;39.89
179428020;6.869995;39.64;40.35
179438000;5.850006;39.08;40.91
179447996;4.8200073;38.62;41.37
179457996;3.7899933;38.2;41.79
179467992;2.7599945;37.73;42.26
179477988;1.7100067;37.22;42.77
179487980;0.66000366;36.77;43.22
179497980;-0.38000488;36.4;43.59
179507980;-1.4100037;35.95;44.04
179517948;-2.4400024;35.5;44.49
179527948;-3.4900055;35.0;44.99
179537936;-4.5399933;34.55;45.44
179547928;-5.5700073;34.2;45.79
179557924;-6.5700073;33.84;46.15
179567940;-7.5599976;33.5;46.49
179577904;-8.520004;33.16;46.83
179587912;-9.449997;32.85;47.14
179597904;-10.360001;32.53;47.46
179607900;-11.2400055;32.26;47.73
179617884;-12.110001;31.93;48.06
179627884;-12.970001;31.59;48.4
179637876;-13.800003;31.33;48.66
179647856;-14.589996;31.15;48.84
179657844;-15.350006;30.9;49.09
179667832;-16.080002;30.69;49.3
179677828;-16.75;30.63;49.36
179687824;-17.39;30.44;49.55
179697800;-17.990005;30.31;49.68
179707804;-18.539993;30.27;49.72
179717788;-19.050003;30.15;49.84
179727792;-19.5;30.17;49.82
179737792;-19.899994;30.19;49.8
179747784;-20.25;30.17;49.82
179757768;-20.559998;30.21;49.78
179767768;-20.800003;30.32;49.67
179777744;-20.990005;30.4;49.59
179787752;-21.119995;30.55;49.44
179797764;-21.210007;30.66;49.33
179807752;-21.240005;30.82;49.17
179817720;-21.220001;31.03;48.96
179827720;-21.149994;31.2;48.79
179837712;-21.020004;31.45;48.54
179847704;-20.839996;31.71;48.28
179857688;-20.619995;31.95;48.04
179867684;-20.339996;32.25;47.74
179877676;-20.0;32.58;47.41
179887664;-19.619995;32.9;47.09
179897648;-19.190002;33.26;46.73
179907636;-18.720001;33.57;46.42
179917648;-18.190002;33.98;46.01
179927632;-17.64;34.34;45.65
179937612;-17.029999;34.73;45.26
179948016;-16.399994;35.04;44.95
179957620;-15.729996;35.6;44.39
179967612;-15.0099945;36.01;43.98
179977596;-14.270004;36.39;43.6
179987580;-13.479996;36.88;43.11
179997584;-12.660004;37.31;42.68
180007588;-11.830002;37.73;42.26
180017576;-10.960007;38.24;41.75
180027572;-10.050003;38.74;41.25
180037568;-9.119995;39.22;40.77
180047556;-8.169998;39.68;40.31
180057552;-7.1900024;40.17;39.82
180067532;-6.199997;40.67;39.32
180077524;-5.199997;41.1;38.89
180087540;-4.199997;41.53;38.46
180097516;-3.1799927;42.07;37.92
180107508;-2.1399994;42.53;37.46
180117488;-1.1199951;42.92;37.07
180127504;-0.08999634;43.39;36.6
180137512;0.94999695;43.87;36.12
180147476;1.9900055;44.34;35.65
180157468;3.0200043;44.71;35.28
180167448;4.050003;45.17;34.82
180177444;5.0700073;45.57;34.42
180187440;6.0899963;45.99;34.0
180197820;7.080002;46.21;33.78
180207428;8.059998;46.84;33.15
180217416;9.029999;47.07;32.92
180227800;9.9900055;47.33;32.66
180237400;10.910004;47.87;32.12
180247388;11.809998;48.05;31.94
180257388;12.699997;48.36;31.63
180267356;13.529999;48.56;31.43
180277368;14.350006;48.85;31.14
180287372;15.119995;49.0;30.99
180297360;15.869995;49.27;30.72
180307356;16.580002;49.45;30.54
180317332;17.25;49.59;30.4
180327340;17.880005;49.73;30.26
180337332;18.470001;49.86;30.13
180347332;19.029999;49.97;30.02
180357320;19.550003;50.06;29.93
180367308;20.0;50.05;29.94
180377300;20.410004;50.08;29.91
180387296;20.779999;50.08;29.91
180397284;21.089996;50.02;29.97
180407272;21.339996;49.96;30.03
180417264;21.550003;49.88;30.11
180427264;21.699997;49.78;30.21
180437252;21.800003;49.61;30.38
180447240;21.850006;49.5;30.49
180457224;21.850006;49.32;30.67
180467232;21.789993;49.1;30.89
180477192;21.669998;48.85;31.14
180487192;21.509995;48.62;31.37
180497184;21.289993;48.34;31.65
180507184;21.020004;48.06;31.93
180517168;20.690002;47.73;32.26
180527164;20.320007;47.43;32.56
180537160;19.89;47.06;32.93
180547144;19.410004;46.69;33.3
180557152;18.910004;46.38;33.61
180567132;18.339996;45.94;34.05
180577124;17.75;45.58;34.41
180587128;17.089996;45.11;34.88
180597112;16.399994;44.69;35.3
180607112;15.669998;44.23;35.76
180617112;14.889999;43.77;36.22
180627112;14.080002;43.31;36.68
180637076;13.2400055;42.84;37.15
180647080;12.360001;42.32;37.67
180657084;11.460007;41.88;38.11
180667076;10.5099945;41.34;38.65
180677072;9.550003;40.84;39.15
180687064;8.559998;40.36;39.63
180697056;7.550003;39.86;40.13
180707032;6.529999;39.38;40.61
180717024;5.4900055;38.87;41.12
180727012;4.4600067;38.46;41.53
180736984;3.4299927;38.0;41.99
180747004;2.369995;37.49;42.5
180757008;1.3200073;37.05;42.94
180766968;0.25;36.52;43.47
180776996;-0.80999756;36.14;43.85
180786984;-1.8600006;35.71;44.28
180796968;-2.899994;35.3;44.69
180806932;-3.9299927;34.88;45.11
180816936;-4.949997;34.47;45.52
180826936;-5.949997;34.11;45.88
180836928;-6.949997;33.69;46.3
180846932;-7.9400024;33.32;46.67
180856904;-8.889999;33.04;46.95
180866924;-9.789993;32.8;47.19
180876908;-10.679993;32.48;47.51
180886888;-11.539993;32.19;47.8
180896884;-12.380005;31.92;48.07
180906900;-13.179993;31.72;48.27
180916872;-13.949997;31.48;48.51
180926864;-14.690002;31.24;48.75
180936848;-15.399994;31.05;48.94
180946840;-16.059998;30.96;49.03
180956840;-16.690002;30.77;49.22
180966824;-17.259995;30.72;49.27
180976812;-17.789993;30.64;49.35
180986816;-18.289993;30.52;49.47
180996792;-18.740005;30.52;49.47
181006800;-19.119995;30.58;49.41
181016796;-19.460007;30.54;49.45
181026788;-19.740005;30.63;49.36
181036792;-19.979996;30.7;49.29
181046780;-20.169998;30.75;49.24
181056764;-20.309998;30.86;49.13
181066744;-20.39;31.04;48.95
181076744;-20.410004;31.22;48.77
181086752;-20.380005;31.38;48.61
