t (s);roll (deg);TL (%);TR (%)
211393164;21.929993;49.97;30.02
211403152;22.039993;49.84;30.15
211413140;22.100006;49.69;30.3
211423144;22.11;49.53;30.46
211433124;22.059998;49.33;30.66
211443108;21.970001;49.14;30.85
211453100;21.830002;48.93;31.06
211463092;21.649994;48.68;31.31
211473084;21.410004;48.42;31.57
211483088;21.119995;48.11;31.88
211493068;20.789993;47.83;32.16
211503056;20.399994;47.5;32.49
211513052;19.979996;47.18;32.81
211523044;19.509995;46.8;33.19
211533044;18.990005;46.43;33.56
211543036;18.429993;46.08;33.91
211553036;17.839996;45.68;34.31
211563024;17.210007;45.31;34.68
211573016;16.539993;44.88;35.11
211583004;15.839996;44.47;35.52
211593004;15.100006;44.0;35.99
211603012;14.320007;43.56;36.43
211612988;13.539993;43.2;36.79
211622976;12.699997;42.67;37.32
211632988;11.839996;42.22;37.77
211643364;10.949997;41.87;38.12
211652968;10.039993;41.13;38.86
211662956;9.110001;40.8;39.19
211672976;8.160004;40.34;39.65
211682952;7.1900024;39.87;40.12
211692912;6.2100067;39.37;40.62
211702904;5.2100067;38.89;41.1
211712900;4.199997;38.46;41.53
211722896;3.199997;38.03;41.96
211732896;2.1699982;37.51;42.48
211742908;1.1600037;37.13;42.86
211752888;0.1499939;36.7;43.29
211762876;-0.8699951;36.22;43.77
211772868;-1.8699951;35.83;44.16
211782836;-2.8899994;35.35;44.64
211792848;-3.9100037;34.94;45.05
211802836;-4.9100037;34.56;45.43
211812844;-5.880005;34.21;45.78
211822816;-6.850006;33.84;46.15
211832824;-7.800003;33.48;46.51
211842808;-8.720001;33.15;46.84
211852812;-9.639999;32.79;47.2
211862788;-10.529999;32.52;47.47
211872796;-11.389999;32.22;47.77
211882788;-12.229996;31.95;48.04
211892784;-13.039993;31.67;48.32
211902784;-13.830002;31.44;48.55
211912768;-14.570007;31.26;48.73
211922764;-15.270004;31.08;48.91
211932748;-15.940002;30.93;49.06
211942724;-16.559998;30.79;49.2
211952720;-17.14;30.7;49.29
211962708;-17.669998;30.62;49.37
211972712;-18.160004;30.57;49.42
211982696;-18.589996;30.57;49.42
211992684;-18.970001;30.54;49.45
212002664;-19.309998;30.57;49.42
212012668;-19.600006;30.62;49.37
212022656;-19.830002;30.67;49.32
212032668;-20.009995;30.8;49.19
212042668;-20.14;30.89;49.1
212052660;-20.220001;31.04;48.95
212062664;-20.240005;31.22;48.77
212072632;-20.210007;31.41;48.58
212082628;-20.130005;31.63;48.36
212093004;-20.0;31.82;48.17
212102616;-19.820007;32.09;47.9
212112596;-19.600006;32.31;47.68
212122588;-19.330002;32.58;47.41
212132568;-19.020004;32.88;47.11
212142568;-18.649994;33.2;46.79
212152548;-18.240005;33.53;46.46
212162544;-17.789993;33.85;46.14
212172536;-17.279999;34.24;45.75
212182540;-16.75;34.56;45.43
212192536;-16.179993;34.94;45.05
212202520;-15.559998;35.38;44.61
212212528;-14.910004;35.73;44.26
212222536;-14.229996;36.17;43.82
212232924;-13.520004;36.46;43.53
212242524;-12.770004;37.09;42.9
212252516;-11.979996;37.49;42.5
212262488;-11.179993;37.88;42.11
212272488;-10.339996;38.36;41.63
212282472;-9.479996;38.78;41.21
212292860;-8.600006;39.12;40.87
212302464;-7.699997;39.8;40.19
212312456;-6.7899933;40.11;39.88
212322440;-5.8600006;40.59;39.4
212332428;-4.919998;41.03;38.96
212342420;-3.9600067;41.49;38.5
212352424;-2.9900055;41.94;38.05
212362424;-2.0;42.43;37.56
212372412;-1.0200043;42.85;37.14
212382412;-0.02999878;43.27;36.72
212392404;0.9700012;43.75;36.24
212402764;1.9700012;44.07;35.92
212412356;2.9600067;44.69;35.3
212422356;3.9199982;44.91;35.08
212432348;4.8899994;45.31;34.68
212442332;5.850006;45.74;34.25
212452336;6.800003;46.09;33.9
212462348;7.75;46.47;33.52
212472340;8.660004;46.78;33.21
212482328;9.550003;47.06;32.93
212492304;10.429993;47.41;32.58
212502300;11.289993;47.73;32.26
212512300;12.119995;47.96;32.03
212522268;12.929993;48.28;31.71
212532272;13.699997;48.46;31.53
212542280;14.449997;48.69;31.3
212552272;15.160004;48.88;31.11
212562268;15.830002;49.06;30.93
212572260;16.470001;49.22;30.77
212582256;17.070007;49.33;30.66
212592244;17.649994;49.5;30.49
212602240;18.169998;49.55;30.44
212612232;18.660004;49.67;30.32
212622200;19.11;49.72;30.27
212632220;19.5;49.68;30.31
212642216;19.86;49.72;30.27
212652172;20.169998;49.71;30.28
212662184;20.429993;49.66;30.33
212672160;20.64;49.59;30.4
212682184;20.809998;49.5;30.49
212692156;20.929993;49.38;30.61
212702144;21.0;49.27;30.72
212712132;21.029999;49.13;30.86
212722132;21.0;48.95;31.04
212732108;20.919998;48.7;31.29
212742100;20.800003;48.54;31.45
212752100;20.630005;48.31;31.68
212762084;20.419998;48.07;31.92
212772084;20.169998;47.83;32.16
212782056;19.86;47.53;32.46
212792064;19.509995;47.22;32.77
212802048;19.119995;46.92;33.07
212812044;18.679993;46.57;33.42
212822048;18.220001;46.27;33.72
212832024;17.710007;45.9;34.09
212842048;17.149994;45.53;34.46
212852032;16.570007;45.17;34.82
212862024;15.949997;44.79;35.2
212872008;15.309998;44.46;35.53
212882004;14.639999;44.03;35.96
212891980;13.919998;43.57;36.42
212901972;13.179993;43.2;36.79
212911984;12.389999;42.71;37.28
212921988;11.589996;42.31;37.68
212931976;10.770004;41.89;38.1
212941964;9.919998;41.43;38.56
212951960;9.050003;41.0;38.99
212961956;8.169998;40.57;39.42
212971948;7.2700043;40.1;39.89
212981940;6.350006;39.66;40.33
212991916;5.419998;39.22;40.77
213001892;4.4799957;38.78;41.21
213011892;3.5299988;38.37;41.62
213021896;2.5700073;37.91;42.08
213031900;1.6199951;37.52;42.47
213041888;0.6499939;37.04;42.95
213051880;-0.30000305;36.69;43.3
213061868;-1.2599945;36.27;43.72
213071860;-2.2100067;35.88;44.11
213081832;-3.1399994;35.51;44.48
213091832;-4.0700073;35.15;44.84
213101812;-4.9900055;34.8;45.19
213111800;-5.880005;34.5;45.49
213121800;-6.7599945;34.15;45.84
213131824;-7.630005;33.83;46.16
213141788;-8.470001;33.54;46.45
213151780;-9.300003;33.23;46.76
213161792;-10.089996;33.03;46.96
213171792;-10.869995;32.72;47.27
213181812;-11.639999;32.43;47.56
213191780;-12.369995;32.24;47.75
213201760;-13.059998;32.07;47.92
213211756;-13.729996;31.88;48.11
213221740;-14.360001;31.71;48.28
213231728;-14.940002;31.63;48.36
213241724;-15.470001;31.57;48.42
213251720;-15.970001;31.46;48.53
213261708;-16.440002;31.39;48.6
213271700;-16.850006;31.38;48.61
213281676;-17.210007;31.39;48.6
213291672;-17.509995;31.45;48.54
213301672;-17.789993;31.44;48.55
213311664;-18.009995;31.51;48.48
213321664;-18.190002;31.59;48.4
213331644;-18.309998;31.7;48.29
213341644;-18.380005;31.87;48.12
213351640;-18.399994;32.01;47.98
213361628;-18.369995;32.21;47.78
213371632;-18.289993;32.38;47.61
213381616;-18.169998;32.6;47.39
213391596;-17.990005;32.85;47.14
213401588;-17.779999;33.07;46.92
213411576;-17.509995;33.35;46.64
213421576;-17.199997;33.63;46.36
213431556;-16.850006;33.94;46.05
213441552;-16.449997;34.24;45.75
213451548;-16.009995;34.58;45.41
213461552;-15.529999;34.92;45.07
213471540;-15.0099945;35.27;44.72
213481524;-14.460007;35.63;44.36
213491556;-13.869995;35.99;44.0
213501524;-13.2400055;36.42;43.57
213511528;-12.589996;36.75;43.24
213521500;-11.889999;37.21;42.78
213531500;-11.169998;37.58;42.41
213541488;-10.429993;38.01;41.98
213551484;-9.660004;38.42;41.57
213561484;-8.850006;38.88;41.11
213571472;-8.029999;39.28;40.71
213581472;-7.1799927;39.72;40.27
213591460;-6.3099976;40.19;39.8
213601448;-5.419998;40.66;39.33
213611444;-4.5099945;41.07;38.92
213621432;-3.5899963;41.52;38.47
213631436;-2.6600037;41.98;38.01
213641432;-1.699997;42.45;37.54
213651436;-0.75;42.86;37.13
213661420;0.19999695;43.25;36.74
213671392;1.1600037;43.71;36.28
213681384;2.119995;44.13;35.86
213691380;3.0899963;44.53;35.46
213701368;4.0399933;44.93;35.06
213711356;4.9900055;45.3;34.69
213721340;5.9299927;45.68;34.31
213731340;6.850006;46.02;33.97
213741352;7.7599945;46.38;33.61
213751336;8.660004;46.71;33.28
213761340;9.539993;47.04;32.95
213771320;10.399994;47.33;32.66
213781308;11.2400055;47.63;32.36
213791304;12.050003;47.88;32.11
213801308;12.830002;48.11;31.88
213811292;13.580002;48.34;31.65
213821284;14.289993;48.53;31.46
213831292;14.979996;48.73;31.26
213841272;15.630005;48.87;31.12
213851268;16.240005;49.03;30.96
213861272;16.830002;49.18;30.81
213871256;17.36;49.25;30.74
213881236;17.86;49.35;30.64
213891228;18.330002;49.44;30.55
213901220;18.75;49.47;30.52
213911208;19.14;49.5;30.49
213921220;19.479996;49.5;30.49
213931200;19.759995;49.44;30.55
213941188;20.009995;49.43;30.56
213951160;20.199997;49.35;30.64
213961172;20.36;49.26;30.73
213971164;20.470001;49.16;30.83
213981168;20.529999;49.03;30.96
213991152;20.539993;48.86;31.13
214001152;20.5;48.68;31.31
214011132;20.410004;48.48;31.51
214021108;20.270004;48.24;31.75
214031120;20.080002;47.99;32.0
214041116;19.850006;47.76;32.23
214051080;19.570007;47.48;32.51
214061084;19.240005;47.18;32.81
214071072;18.869995;46.87;33.12
214081064;18.449997;46.53;33.46
214091048;17.990005;46.2;33.79
214101052;17.479996;45.82;34.17
214111036;16.940002;45.46;34.53
214121040;16.36;45.12;34.87
214131032;15.7400055;44.7;35.29
214141036;15.089996;44.3;35.69
214151024;14.410004;43.92;36.07
214161008;13.679993;43.46;36.53
214170988;12.929993;43.03;36.96
214180980;12.149994;42.62;37.37
214191376;11.330002;42.25;37.74
214200988;10.479996;41.54;38.45
214211364;9.610001;41.34;38.65
214220960;8.720001;40.65;39.34
214230964;7.800003;40.3;39.69
214240940;6.880005;39.9;40.09
214250944;5.9299927;39.38;40.61
214260916;4.970001;38.94;41.05
214270936;3.9799957;38.4;41.59
214280912;3.0;37.99;42.0
214290912;2.0099945;37.56;42.43
214300912;1.0099945;37.11;42.88
214310924;0.009994507;36.65;43.34
214320888;-1.0;36.22;43.77
214330904;-1.9900055;35.83;44.16
214340864;-2.9799957;35.4;44.59
214350840;-3.949997;35.06;44.93
214360848;-4.919998;34.66;45.33
214370844;-5.869995;34.3;45.69
214380836;-6.8099976;33.93;46.06
214390848;-7.75;33.55;46.44
214400820;-8.660004;33.2;46.79
214410820;-9.539993;32.97;47.02
214420804;-10.369995;32.76;47.23
214430808;-11.190002;32.46;47.53
214440812;-11.979996;32.21;47.78
214450804;-12.729996;32.01;47.98
214460776;-13.440002;31.85;48.14
214470780;-14.130005;31.62;48.37
214480756;-14.789993;31.43;48.56
214490764;-15.389999;31.37;48.62
214500752;-15.960007;31.26;48.73
214510728;-16.5;31.08;48.91
214520720;-16.979996;31.09;48.9
214530708;-17.429993;31.02;48.97
214540720;-17.830002;30.98;49.01
214550720;-18.190002;31.0;48.99
214560704;-18.5;30.98;49.01
214570676;-18.779999;31.01;48.98
214580684;-19.0;31.09;48.9
214590656;-19.179993;31.15;48.84
214601048;-19.320007;31.25;48.74
214610664;-19.399994;31.35;48.64
214620664;-19.440002;31.5;48.49
214630624;-19.429993;31.67;48.32
214640648;-19.39;31.81;48.18
214650620;-19.300003;32.01;47.98
214660628;-19.149994;32.26;47.73
214670612;-18.949997;32.5;47.49
214680592;-18.710007;32.75;47.24
214690588;-18.429993;33.02;46.97
214700592;-18.100006;33.3;46.69
214710964;-17.729996;33.56;46.43
214720560;-17.320007;33.98;46.01
214730552;-16.869995;34.24;45.75
214740556;-16.380005;34.6;45.39
214750544;-15.860001;34.92;45.07
214760560;-15.289993;35.3;44.69
214770532;-14.690002;35.68;44.31
214780528;-14.070007;36.02;43.97
214790532;-13.399994;36.47;43.52
214800520;-12.699997;36.87;43.12
214810504;-11.970001;37.27;42.72
214820488;-11.220001;37.71;42.28
214830504;-10.429993;38.12;41.87
214840484;-9.610001;38.6;41.39
214850480;-8.770004;39.03;40.96
214860476;-7.899994;39.51;40.48
214870460;-7.0;40.01;39.98
214880452;-6.0899963;40.41;39.58
214890452;-5.1600037;40.87;39.12
214900444;-4.2100067;41.36;38.63
214910436;-3.25;41.79;38.2
214920420;-2.2899933;42.21;37.78
214930412;-1.3200073;42.68;37.31
214940420;-0.33999634;43.11;36.88
214950412;0.6399994;43.53;36.46
214960388;1.6199951;43.97;36.02
214970380;2.5899963;44.36;35.63
214980384;3.5800018;44.85;35.14
214990360;4.5700073;45.25;34.74
215000368;5.529999;45.59;34.4
215010336;6.4799957;45.96;34.03
215020348;7.419998;46.31;33.68
215030352;8.350006;46.66;33.33
215040344;9.2599945;47.04;32.95
215050328;10.149994;47.34;32.65
215060320;11.020004;47.62;32.37
215070312;11.860001;47.91;32.08
215080296;12.679993;48.17;31.82
215090284;13.479996;48.46;31.53
215100288;14.2400055;48.68;31.31
215110296;14.9900055;48.91;31.08
215120284;15.679993;49.07;30.92
215130280;16.350006;49.26;30.73
215140276;16.979996;49.4;30.59
215150252;17.580002;49.56;30.43
215160640;18.149994;49.6;30.39
215170248;18.669998;49.86;30.13
215180228;19.149994;49.84;30.15
215190224;19.589996;49.87;30.12
215200208;19.979996;49.89;30.1
215210196;20.320007;49.86;30.13
215220200;20.600006;49.81;30.18
215230196;20.86;49.81;30.18
215240196;21.059998;49.72;30.27
215250164;21.210007;49.63;30.36
215260172;21.300003;49.46;30.53
215270156;21.36;49.36;30.63
215280140;21.350006;49.15;30.84
215290136;21.289993;48.96;31.03
215300508;21.190002;48.77;31.22
215310112;21.020004;48.47;31.52
215320100;20.820007;48.26;31.73
215330108;20.550003;47.94;32.05
215340076;20.240005;47.68;32.31
215350068;19.89;47.39;32.6
215360092;19.5;47.06;32.93
215370056;19.050003;46.69;33.3
215380048;18.559998;46.35;33.64
215390040;18.020004;45.94;34.05
215400052;17.440002;45.57;34.42
215410036;16.809998;45.12;34.87
215420020;16.160004;44.78;35.21
215430020;15.470001;44.36;35.63
215440032;14.7400055;43.91;36.08
215450000;13.9900055;43.48;36.51
215459992;13.199997;43.05;36.94
215469992;12.369995;42.54;37.45
215479988;11.529999;42.14;37.85
215489976;10.649994;41.64;38.35
215499976;9.7400055;41.17;38.82
215509972;8.820007;40.72;39.27
215519944;7.880005;40.24;39.75
215529936;6.919998;39.78;40.21
215540332;5.949997;39.45;40.54
215549912;4.949997;38.64;41.35
215559924;3.9600067;38.38;41.61
215569888;2.9400024;37.86;42.13
215579916;1.9299927;37.48;42.51
215589924;0.91999817;37.01;42.98
215599904;-0.08000183;36.63;43.36
215609884;-1.0800018;36.17;43.82
215619864;-2.0800018;35.8;44.19
215629856;-3.0800018;35.32;44.67
215639848;-4.0700073;34.95;45.04
215649864;-5.050003;34.58;45.41
215659832;-6.0;34.23;45.76
215669832;-6.919998;33.94;46.05
215679832;-7.8399963;33.56;46.43
215689836;-8.729996;33.26;46.73
215699812;-9.619995;32.9;47.09
215710200;-10.479996;32.74;47.25
215719800;-11.300003;32.29;47.7
215729812;-12.110001;32.09;47.9
215739788;-12.899994;31.81;48.18
215749772;-13.649994;31.63;48.36
215759764;-14.350006;31.49;48.5
215769764;-15.0099945;31.32;48.67
215779768;-15.649994;31.16;48.83
215789748;-16.229996;31.07;48.92
215799728;-16.779999;30.94;49.05
215809720;-17.289993;30.87;49.12
215819704;-17.740005;30.87;49.12
215829692;-18.169998;30.76;49.23
215839704;-18.539993;30.79;49.2
215849692;-18.850006;30.85;49.14
215859684;-19.130005;30.83;49.16
215869672;-19.36;30.93;49.06
215879672;-19.539993;30.99;49.0
215889664;-19.669998;31.1;48.89
215899648;-19.75;31.24;48.75
215909656;-19.779999;31.39;48.6
215919640;-19.759995;31.58;48.41
215929644;-19.679993;31.79;48.2
215939628;-19.559998;32.01;47.98
215949608;-19.39;32.23;47.76
215959596;-19.169998;32.46;47.53
215969588;-18.910004;32.73;47.26
215979588;-18.61;33.02;46.97
215989576;-18.25;33.35;46.64
215999568;-17.839996;33.68;46.31
216009560;-17.39;34.02;45.97
216019568;-16.899994;34.37;45.62
216029552;-16.369995;34.73;45.26
216039536;-15.789993;35.13;44.86
216049528;-15.179993;35.5;44.49
216059552;-14.539993;35.9;44.09
216069524;-13.850006;36.34;43.65
216079512;-13.130005;36.75;43.24
216089904;-12.360001;37.15;42.84
216099492;-11.570007;37.78;42.21
216109492;-10.75;38.1;41.89
216119496;-9.899994;38.57;41.42
216129480;-9.029999;39.04;40.95
216139476;-8.130005;39.48;40.51
216149480;-7.2299957;39.9;40.09
216159452;-6.2899933;40.42;39.57
216169444;-5.3399963;40.88;39.11
216179436;-4.369995;41.33;38.66
216189432;-3.399994;41.8;38.19
216199452;-2.399994;42.27;37.72
216209432;-1.4100037;42.72;37.27
216219428;-0.41000366;43.15;36.84
216229428;0.6100006;43.64;36.35
216239388;1.6100006;44.06;35.93
216249380;2.6100006;44.45;35.54
216259368;3.600006;44.83;35.16
216269376;4.580002;45.26;34.73
216279360;5.5700073;45.69;34.3
216289348;6.550003;46.08;33.91
216299360;7.5099945;46.43;33.56
216309364;8.440002;46.72;33.27
216319344;9.350006;47.04;32.95
216329336;10.2400055;47.4;32.59
216339320;11.119995;47.72;32.27
216349312;11.979996;48.02;31.97
216359324;12.809998;48.27;31.72
216369284;13.619995;48.55;31.44
216379292;14.380005;48.7;31.29
216389292;15.100006;48.91;31.08
216399280;15.789993;49.1;30.89
216409260;16.440002;49.24;30.75
216419260;17.059998;49.39;30.6
216429256;17.64;49.5;30.49
216439252;18.179993;49.63;30.36
216449244;18.679993;49.69;30.3
216459232;19.130005;49.74;30.25
216469240;19.529999;49.72;30.27
216479204;19.89;49.75;30.24
216489196;20.210007;49.75;30.24
216499188;20.460007;49.66;30.33
216509196;20.669998;49.58;30.41
216519196;20.839996;49.51;30.48
216529180;20.960007;49.4;30.59
216539156;21.020004;49.23;30.76
216549160;21.039993;49.11;30.88
216559144;21.0;48.92;31.07
216569148;20.910004;48.67;31.32
216579108;20.759995;48.43;31.56
216589520;20.570007;48.23;31.76
216599116;20.330002;47.9;32.09
216609100;20.039993;47.67;32.32
216619080;19.699997;47.32;32.67
216629076;19.330002;47.07;32.92
216639060;18.899994;46.69;33.3
216649056;18.429993;46.37;33.62
216659056;17.919998;46.0;33.99
216669048;17.39;45.68;34.31
216679064;16.789993;45.25;34.74
216689044;16.179993;44.89;35.1
216699036;15.5099945;44.44;35.55
216709036;14.809998;44.04;35.95
216719020;14.080002;43.62;36.37
216729008;13.320007;43.16;36.83
216738984;12.5099945;42.7;37.29
216748992;11.679993;42.24;37.75
216758996;10.820007;41.8;38.19
216768980;9.940002;41.33;38.66
216778980;9.050003;40.9;39.09
216788968;8.139999;40.46;39.53
216798976;7.1900024;39.95;40.04
216808944;6.2400055;39.48;40.51
216818932;5.2700043;39.04;40.95
216828916;4.300003;38.61;41.38
216838932;3.3200073;38.15;41.84
216848920;2.3200073;37.68;42.31
216858916;1.3300018;37.25;42.74
216868900;0.33999634;36.83;43.16
216878904;-0.66999817;36.36;43.63
216888884;-1.6699982;35.94;44.05
216898880;-2.6600037;35.53;44.46
216908872;-3.6399994;35.16;44.83
216918856;-4.619995;34.76;45.23
216928852;-5.580002;34.4;45.59
216938852;-6.529999;34.02;45.97
216948836;-7.470001;33.64;46.35
216958840;-8.399994;33.31;46.68
216968844;-9.309998;32.95;47.04
216978832;-10.190002;32.69;47.3
216988812;-11.050003;32.37;47.62
216998828;-11.899994;32.06;47.93
217008808;-12.720001;31.79;48.2
217019180;-13.5;31.67;48.32
217028796;-14.25;31.28;48.71
217038776;-14.979996;31.11;48.88
217048768;-15.679993;30.93;49.06
217058756;-16.320007;30.83;49.16
217068736;-16.929993;30.68;49.31
217078724;-17.5;30.57;49.42
217088712;-18.029999;30.49;49.5
217098712;-18.509995;30.42;49.57
217108700;-18.940002;30.41;49.58
217118708;-19.330002;30.4;49.59
217128708;-19.679993;30.38;49.61
217138716;-19.970001;30.43;49.56
217148696;-20.220001;30.49;49.5
217158676;-20.419998;30.55;49.44
217168676;-20.559998;30.68;49.31
217178668;-20.64;30.83;49.16
217188668;-20.690002;30.96;49.03
217198644;-20.660004;31.2;48.79
217208660;-20.589996;31.38;48.61
217218632;-20.479996;31.56;48.43
217228620;-20.320007;31.8;48.19
217238604;-20.11;32.06;47.93
217248600;-19.839996;32.36;47.63
217258588;-19.529999;32.64;47.35
217268580;-19.169998;32.94;47.05
217278572;-18.770004;33.28;46.71
217288560;-18.309998;33.63;46.36
217298936;-17.809998;33.95;46.04
217308548;-17.279999;34.41;45.58
217318560;-16.699997;34.75;45.24
217328560;-16.080002;35.14;44.85
217338544;-15.440002;35.51;44.48
217348536;-14.75;35.95;44.04
217358516;-14.020004;36.41;43.58
217368520;-13.2599945;36.81;43.18
217378524;-12.470001;37.26;42.73
217388504;-11.660004;37.69;42.3
217398508;-10.820007;38.16;41.83
217408504;-9.929993;38.67;41.32
217418500;-9.029999;39.13;40.86
217428880;-8.100006;39.49;40.5
217438476;-7.1600037;40.18;39.81
217448452;-6.1900024;40.58;39.41
217458440;-5.2100067;41.03;38.96
217468456;-4.220001;41.46;38.53
217478424;-3.2299957;41.92;38.07
217488452;-2.2200012;42.41;37.58
217498432;-1.199997;42.9;37.09
217508424;-0.17999268;43.31;36.68
217518412;0.8500061;43.79;36.2
217528388;1.8800049;44.26;35.73
217538396;2.9199982;44.71;35.28
217548400;3.9400024;45.09;34.9
217558356;4.949997;45.52;34.47
217568360;5.949997;45.87;34.12
217578352;6.9400024;46.28;33.71
217588356;7.919998;46.65;33.34
217598376;8.869995;47.0;32.99
217608336;9.809998;47.35;32.64
217618320;10.720001;47.64;32.35
217628308;11.610001;47.96;32.03
217638300;12.470001;48.25;31.74
217648304;13.320007;48.53;31.46
217658296;14.130005;48.8;31.19
217668292;14.910004;49.01;30.98
217678280;15.660004;49.21;30.78
217688276;16.369995;49.4;30.59
217698284;17.050003;49.59;30.4
217708260;17.679993;49.7;30.29
217718640;18.259995;49.74;30.25
217728252;18.820007;50.03;29.96
217738236;19.320007;49.99;30.0
217748228;19.779999;50.04;29.95
217758248;20.199997;50.07;29.92
217768220;20.559998;50.02;29.97
217778204;20.86;50.0;29.99
217788200;21.130005;49.98;30.01
217798196;21.339996;49.87;30.12
217808184;21.5;49.78;30.21
217818192;21.61;49.66;30.33
217828160;21.669998;49.5;30.49
217838156;21.669998;49.32;30.67
217848132;21.619995;49.14;30.85
217858124;21.509995;48.88;31.11
217868116;21.350006;48.65;31.34
217878132;21.149994;48.4;31.59
217888100;20.880005;48.1;31.89
217898092;20.570007;47.8;32.19
217908088;20.210007;47.49;32.5
217918072;19.809998;47.17;32.82
217928080;19.36;46.81;33.18
217938064;18.850006;46.42;33.57
217948056;18.300003;46.02;33.97
217958056;17.720001;45.69;34.3
217968064;17.100006;45.28;34.71
217978032;16.429993;44.82;35.17
217988028;15.729996;44.41;35.58
217998032;14.979996;43.96;36.03
218008024;14.229996;43.59;36.4
218017996;13.419998;43.07;36.92
218028020;12.589996;42.64;37.35
218038004;11.729996;42.18;37.81
218047992;10.830002;41.65;38.34
218057980;9.919998;41.22;38.77
218068000;8.979996;40.74;39.25
218077956;8.020004;40.24;39.75
218087956;7.050003;39.78;40.21
218097932;6.0599976;39.28;40.71
218107920;5.0399933;38.77;41.22
218117940;4.0099945;38.29;41.7
218127936;2.9799957;37.85;42.14
218137924;1.9299927;37.33;42.66
218147904;0.8899994;36.91;43.08
218157904;-0.16000366;36.43;43.56
218167896;-1.199997;36.02;43.97
218177876;-2.2599945;35.5;44.49
218187864;-3.300003;35.09;44.9
218197864;-4.350006;34.63;45.36
218207856;-5.380005;34.25;45.74
218217840;-6.399994;33.85;46.14
218227856;-7.3899994;33.51;46.48
218237848;-8.369995;33.14;46.85
218247832;-9.320007;32.8;47.19
218257844;-10.2599945;32.46;47.53
218267820;-11.190002;32.1;47.89
218277832;-12.070007;31.88;48.11
218287816;-12.910004;31.62;48.37
218297816;-13.7400055;31.32;48.67
218308180;-14.550003;31.14;48.85
218317772;-15.309998;30.78;49.21
218327764;-16.020004;30.74;49.25
218337760;-16.710007;30.52;49.47
218347740;-17.350006;30.38;49.61
218357744;-17.949997;30.29;49.7
218367724;-18.5;30.18;49.81
218377720;-19.020004;30.1;49.89
218387708;-19.470001;30.14;49.85
218397720;-19.89;30.04;49.95
218407712;-20.229996;30.14;49.85
218417704;-20.539993;30.15;49.84
218427700;-20.789993;30.21;49.78
218437684;-20.990005;30.31;49.68
218447680;-21.149994;30.38;49.61
218457660;-21.25;30.51;49.48
218467692;-21.309998;30.65;49.34
218477656;-21.300003;30.86;49.13
218487652;-21.25;31.05;48.94
218497644;-21.130005;31.29;48.7
218507624;-20.970001;31.52;48.47
218517616;-20.759995;31.79;48.2
218527604;-20.490005;32.07;47.92
218537612;-20.169998;32.37;47.62
218547600;-19.809998;32.68;47.31
218557564;-19.410004;33.02;46.97
218567564;-18.960007;33.35;46.64
218577556;-18.460007;33.72;46.27
218587556;-17.919998;34.07;45.92
218597548;-17.350006;34.46;45.53
218607560;-16.729996;34.84;45.15
218617536;-16.070007;35.3;44.69
218627540;-15.369995;35.71;44.28
218637524;-14.639999;36.15;43.84
218647516;-13.860001;36.62;43.37
218657520;-13.070007;37.04;42.95
218667528;-12.229996;37.52;42.47
218677512;-11.369995;37.98;42.01
218687496;-10.479996;38.46;41.53
218697488;-9.570007;38.92;41.07
218707504;-8.639999;39.38;40.61
218717472;-7.6900024;39.88;40.11
218727444;-6.720001;40.33;39.66
218737448;-5.7400055;40.8;39.19
218747448;-4.7299957;41.33;38.66
218757448;-3.7100067;41.8;38.19
218767424;-2.6799927;42.27;37.72
218777412;-1.6399994;42.77;37.22
218787424;-0.6000061;43.22;36.77
218797436;0.4600067;43.71;36.28
218807404;1.5099945;44.16;35.83
218817388;2.5700073;44.64;35.35
218827384;3.630005;45.1;34.89
218837380;4.669998;45.48;34.51
218847368;5.699997;45.87;34.12
218857356;6.7100067;46.27;33.72
218867364;7.720001;46.69;33.3
218877356;8.729996;47.12;32.87
218887348;9.720001;47.47;32.52
218897340;10.679993;47.78;32.21
218907312;11.610001;48.09;31.9
218917320;12.5099945;48.4;31.59
218927308;13.399994;48.74;31.25
218937312;14.2599945;48.99;31.0
218947296;15.089996;49.23;30.76
218957296;15.880005;49.48;30.51
218967296;16.649994;49.7;30.29
218977288;17.380005;49.9;30.09
218987268;18.070007;50.07;29.92
218997268;18.720001;50.21;29.78
219007252;19.330002;50.36;29.63
219017244;19.89;50.42;29.57
219027244;20.399994;50.49;29.5
219037232;20.880005;50.56;29.43
219047228;21.300003;50.56;29.43
219057212;21.660004;50.53;29.46
219067212;21.979996;50.51;29.48
219077204;22.240005;50.43;29.56
219087192;22.449997;50.34;29.65
219097160;22.61;50.25;29.74
219107164;22.710007;50.12;29.87
219117168;22.759995;49.93;30.06
219127140;22.740005;49.71;30.28
219137128;22.669998;49.5;30.49
219147116;22.539993;49.28;30.71
219157132;22.369995;49.05;30.94
219167124;22.149994;48.78;31.21
219177100;21.869995;48.46;31.53
219187088;21.539993;48.17;31.82
219197080;21.169998;47.87;32.12
219207080;20.75;47.5;32.49
219217064;20.279999;47.15;32.84
219227064;19.759995;46.76;33.23
219237060;19.210007;46.41;33.58
219247044;18.61;46.0;33.99
219257044;17.970001;45.6;34.39
219267036;17.289993;45.16;34.83
219277040;16.559998;44.71;35.28
219287028;15.809998;44.29;35.7
219297016;15.020004;43.8;36.19
219307020;14.190002;43.33;36.66
219316992;13.339996;42.89;37.1
219327000;12.440002;42.38;37.61
