t (s);roll (deg);TL (%);TR (%)
288641456;9.550003;41.33;38.66
288651444;8.7599945;40.89;39.1
288661452;7.970001;40.55;39.44
288671452;7.169998;40.19;39.8
288681440;6.3399963;39.76;40.23
288691420;5.5;39.4;40.59
288701404;4.6399994;38.97;41.02
288711400;3.7799988;38.66;41.33
288721384;2.9199982;38.29;41.7
288731380;2.050003;37.92;42.07
288741368;1.1799927;37.54;42.45
288751368;0.30000305;37.21;42.78
288761376;-0.58000183;36.84;43.15
288771352;-1.4400024;36.54;43.45
288781336;-2.3099976;36.18;43.81
288791332;-3.1600037;35.88;44.11
288801328;-4.0099945;35.55;44.44
288811316;-4.8600006;35.24;44.75
288821300;-5.6799927;34.96;45.03
288831296;-6.5;34.66;45.33
288841304;-7.300003;34.42;45.57
288851292;-8.070007;34.21;45.78
288861280;-8.820007;33.96;46.03
288871276;-9.550003;33.74;46.25
288881280;-10.279999;33.48;46.51
288891244;-10.960007;33.33;46.66
288901240;-11.610001;33.19;46.8
288911244;-12.229996;33.02;46.97
288921236;-12.839996;32.84;47.15
288931240;-13.410004;32.72;47.27
288941208;-13.940002;32.66;47.33
288951212;-14.440002;32.53;47.46
288961200;-14.919998;32.42;47.57
288971212;-15.360001;32.41;47.58
288981200;-15.7400055;32.41;47.58
288991180;-16.11;32.33;47.66
289001168;-16.419998;32.39;47.6
289011160;-16.699997;32.39;47.6
289021144;-16.929993;32.44;47.55
289031128;-17.130005;32.51;47.48
289041136;-17.279999;32.58;47.41
289051152;-17.39;32.67;47.32
289061124;-17.470001;32.75;47.24
289071104;-17.490005;32.91;47.08
289081092;-17.490005;33.02;46.97
289091112;-17.429993;33.23;46.76
289101084;-17.339996;33.37;46.62
289111072;-17.199997;33.58;46.41
289121076;-17.009995;33.8;46.19
289131060;-16.789993;34.01;45.98
289141052;-16.539993;34.24;45.75
289151044;-16.25;34.47;45.52
289161040;-15.910004;34.76;45.23
289171048;-15.539993;35.01;44.98
289181032;-15.139999;35.29;44.7
289191032;-14.699997;35.58;44.41
289201016;-14.220001;35.9;44.09
289211012;-13.720001;36.18;43.81
289220984;-13.179993;36.54;43.45
289230988;-12.610001;36.83;43.16
289240996;-12.020004;37.17;42.82
289250996;-11.389999;37.52;42.47
289260972;-10.75;37.85;42.14
289270960;-10.070007;38.22;41.77
289280956;-9.369995;38.6;41.39
289290944;-8.649994;38.95;41.04
289300940;-7.9100037;39.29;40.7
289310940;-7.149994;39.65;40.34
289320924;-6.3899994;40.0;39.99
289330924;-5.6100006;40.36;39.63
289340904;-4.8200073;40.71;39.28
289350900;-4.0200043;41.04;38.95
289360888;-3.2200012;41.4;38.59
289371264;-2.399994;41.66;38.33
289380892;-1.5700073;42.26;37.73
289390880;-0.7400055;42.45;37.54
289400872;0.1000061;42.84;37.15
289410884;0.9299927;43.15;36.84
289420856;1.7599945;43.48;36.51
289430840;2.5700073;43.74;36.25
289440824;3.380005;44.04;35.95
289450832;4.1799927;44.34;35.65
289460820;4.9799957;44.67;35.32
289471196;5.779999;44.88;35.11
289480792;6.5599976;45.32;34.67
289490804;7.330002;45.49;34.5
289500812;8.070007;45.7;34.29
289510768;8.809998;45.98;34.01
289520780;9.520004;46.18;33.81
289530760;10.220001;46.43;33.56
289540752;10.889999;46.59;33.4
289550744;11.550003;46.81;33.18
289560728;12.169998;46.93;33.06
289570732;12.779999;47.13;32.86
289580744;13.350006;47.23;32.76
289590736;13.899994;47.4;32.59
289600728;14.410004;47.48;32.51
289610712;14.899994;47.58;32.41
289620688;15.360001;47.68;32.31
289630704;15.779999;47.72;32.27
289640696;16.169998;47.77;32.22
289650672;16.520004;47.77;32.22
289660676;16.839996;47.79;32.2
289670672;17.11;47.74;32.25
289680660;17.339996;47.7;32.29
289690664;17.539993;47.69;32.3
289700644;17.699997;47.62;32.37
289710640;17.820007;47.51;32.48
289720620;17.89;47.41;32.58
289730616;17.929993;47.3;32.69
289740608;17.919998;47.12;32.87
289750608;17.869995;46.99;33.0
289760580;17.789993;46.85;33.14
289770556;17.669998;46.64;33.35
289780556;17.5;46.46;33.53
289790552;17.300003;46.24;33.75
289800536;17.050003;45.99;34.0
289810536;16.770004;45.78;34.21
289820536;16.460007;45.54;34.45
289830508;16.11;45.26;34.73
289840500;15.729996;45.01;34.98
289850488;15.320007;44.75;35.24
289860492;14.869995;44.45;35.54
289870504;14.389999;44.16;35.83
289880480;13.899994;43.92;36.07
289890468;13.369995;43.6;36.39
289900456;12.820007;43.26;36.73
289910444;12.25;43.0;36.99
289920448;11.639999;42.64;37.35
289930824;11.020004;42.4;37.59
289940416;10.380005;41.92;38.07
289950412;9.710007;41.66;38.33
289960440;9.029999;41.34;38.65
289970412;8.339996;41.01;38.98
289980424;7.619995;40.65;39.34
289990400;6.8899994;40.33;39.66
290000412;6.149994;40.0;39.99
290010384;5.4100037;39.66;40.33
290020376;4.6600037;39.36;40.63
290030352;3.899994;39.02;40.97
290040360;3.1399994;38.74;41.25
290050344;2.380005;38.39;41.6
290060340;1.6000061;38.05;41.94
290070352;0.8200073;37.73;42.26
290080360;0.05000305;37.44;42.55
290090324;-0.7200012;37.13;42.86
290100312;-1.4900055;36.84;43.15
290110296;-2.25;36.55;43.44
290120296;-3.0;36.29;43.7
290130276;-3.7599945;35.98;44.01
290140272;-4.5;35.72;44.27
290150676;-5.220001;35.6;44.39
290160268;-5.9299927;35.15;44.84
290170256;-6.619995;35.06;44.93
290180260;-7.2899933;34.82;45.17
290190248;-7.949997;34.63;45.36
290200240;-8.589996;34.42;45.57
290210232;-9.220001;34.2;45.79
290220220;-9.830002;34.06;45.93
290230212;-10.399994;33.92;46.07
290240192;-10.970001;33.72;46.27
290250192;-11.5099945;33.59;46.4
290260176;-12.0099945;33.52;46.47
290270176;-12.4900055;33.41;46.58
290280188;-12.949997;33.26;46.73
290290164;-13.380005;33.22;46.77
290300144;-13.770004;33.19;46.8
290310140;-14.119995;33.16;46.83
290320144;-14.449997;33.12;46.87
290330148;-14.7400055;33.15;46.84
290340120;-14.9900055;33.17;46.82
290350136;-15.220001;33.14;46.85
290360108;-15.410004;33.21;46.78
290370104;-15.559998;33.27;46.72
290380108;-15.669998;33.34;46.65
290390080;-15.7400055;33.48;46.51
290400088;-15.770004;33.59;46.4
290410096;-15.779999;33.67;46.32
290420072;-15.7400055;33.81;46.18
290430064;-15.669998;33.97;46.02
290440052;-15.550003;34.16;45.83
290450044;-15.399994;34.33;45.66
290460028;-15.220001;34.53;45.46
290470024;-15.0099945;34.7;45.29
290480012;-14.7599945;34.93;45.06
290490008;-14.479996;35.14;44.85
290499996;-14.160004;35.38;44.61
290509984;-13.820007;35.62;44.37
290519976;-13.440002;35.87;44.12
290529964;-13.029999;36.15;43.84
290539976;-12.600006;36.4;43.59
290549960;-12.139999;36.69;43.3
290559968;-11.649994;36.97;43.02
290569964;-11.130005;37.26;42.73
290580332;-10.580002;37.53;42.46
290589928;-10.020004;37.94;42.05
290599912;-9.429993;38.18;41.81
290609920;-8.830002;38.48;41.51
290619904;-8.190002;38.84;41.15
290629916;-7.5399933;39.15;40.84
290639888;-6.880005;39.47;40.52
290649892;-6.1900024;39.8;40.19
290659884;-5.5;40.11;39.88
290669880;-4.7899933;40.44;39.55
290679860;-4.080002;40.74;39.25
290689852;-3.350006;41.08;38.91
290699848;-2.630005;41.34;38.65
290709856;-1.8999939;41.69;38.3
290719832;-1.1499939;42.03;37.96
290729836;-0.3999939;42.35;37.64
290740228;0.3500061;42.54;37.45
290749824;1.1000061;43.06;36.93
290759816;1.8600006;43.27;36.72
290769800;2.6100006;43.55;36.44
290779788;3.350006;43.81;36.18
290789768;4.080002;44.05;35.94
290799772;4.800003;44.32;35.67
290809780;5.5200043;44.59;35.4
290819756;6.220001;44.82;35.17
290829748;6.9100037;45.1;34.89
290839752;7.600006;45.3;34.69
290849740;8.25;45.46;34.53
290859716;8.880005;45.68;34.31
290869728;9.5099945;45.88;34.11
290879700;10.110001;46.06;33.93
290889692;10.690002;46.21;33.78
290899684;11.25;46.36;33.63
290909676;11.789993;46.51;33.48
290919668;12.289993;46.59;33.4
290929672;12.770004;46.71;33.28
290939652;13.229996;46.82;33.17
290949672;13.660004;46.89;33.1
290959668;14.059998;46.97;33.02
290969656;14.429993;46.98;33.01
290979648;14.7599945;47.01;32.98
290989644;15.070007;47.07;32.92
290999632;15.350006;47.04;32.95
291009620;15.589996;47.04;32.95
291019616;15.789993;46.99;33.0
291029596;15.960007;46.96;33.03
291039984;16.11;46.92;33.07
291049584;16.229996;46.88;33.11
291059584;16.309998;46.81;33.18
291069580;16.36;46.69;33.3
291079556;16.36;46.55;33.44
291089568;16.339996;46.46;33.53
291099536;16.279999;46.31;33.68
291109528;16.190002;46.19;33.8
291119540;16.059998;45.99;34.0
291129520;15.910004;45.85;34.14
291139500;15.720001;45.65;34.34
291149880;15.4900055;45.46;34.53
291159488;15.2400055;45.24;34.75
291169468;14.960007;45.03;34.96
291179468;14.649994;44.84;35.15
291189460;14.309998;44.58;35.41
291199444;13.940002;44.34;35.65
291209436;13.539993;44.08;35.91
291219448;13.119995;43.85;36.14
291229428;12.669998;43.56;36.43
291239424;12.210007;43.34;36.65
291249420;11.720001;43.06;36.93
291259400;11.210007;42.77;37.22
291269404;10.679993;42.51;37.48
291279400;10.130005;42.19;37.8
291289376;9.559998;41.92;38.07
291299376;8.970001;41.61;38.38
291309372;8.360001;41.33;38.66
291319360;7.7400055;41.0;38.99
291329372;7.119995;40.78;39.21
291339348;6.470001;40.43;39.56
291349356;5.8200073;40.16;39.83
291359344;5.1600037;39.84;40.15
291369328;4.4900055;39.57;40.42
291379296;3.8099976;39.24;40.75
291389276;3.130005;38.98;41.01
291399292;2.4400024;38.69;41.3
291409280;1.75;38.4;41.59
291419280;1.0599976;38.12;41.87
291429268;0.38000488;37.86;42.13
291439256;-0.30999756;37.59;42.4
291449260;-0.9799957;37.37;42.62
291459236;-1.6399994;37.13;42.86
291469236;-2.300003;36.87;43.12
291479216;-2.9600067;36.61;43.38
291489232;-3.6100006;36.39;43.6
291499204;-4.25;36.16;43.83
291509200;-4.869995;35.97;44.02
291519184;-5.4799957;35.79;44.2
291529192;-6.0599976;35.62;44.37
291539176;-6.6399994;35.44;44.55
291549176;-7.1900024;35.27;44.72
291559172;-7.7299957;35.11;44.88
291569180;-8.2400055;35.0;44.99
291579168;-8.7400055;34.85;45.14
291589152;-9.210007;34.73;45.26
291599156;-9.669998;34.59;45.4
291609132;-10.110001;34.5;45.49
291619120;-10.520004;34.43;45.56
291629104;-10.910004;34.32;45.67
291639100;-11.279999;34.24;45.75
291649128;-11.610001;34.25;45.74
291659092;-11.919998;34.21;45.78
291669100;-12.199997;34.17;45.82
291679088;-12.460007;34.16;45.83
291689072;-12.679993;34.19;45.8
291699048;-12.869995;34.22;45.77
291709052;-13.029999;34.25;45.74
291719036;-13.149994;34.33;45.66
291729036;-13.2400055;34.42;45.57
291739048;-13.300003;34.45;45.54
291749024;-13.330002;34.57;45.42
291759016;-13.330002;34.66;45.33
291769012;-13.300003;34.78;45.21
291779024;-13.229996;34.92;45.07
291789000;-13.139999;35.05;44.94
291798988;-13.020004;35.2;44.79
291808980;-12.869995;35.33;44.66
291818984;-12.690002;35.52;44.47
291828964;-12.479996;35.71;44.28
291838956;-12.25;35.88;44.11
291848964;-11.9900055;36.08;43.91
291858944;-11.699997;36.26;43.73
291868916;-11.389999;36.5;43.49
291878920;-11.039993;36.72;43.27
291888896;-10.679993;36.95;43.04
291898916;-10.289993;37.18;42.81
291908920;-9.889999;37.38;42.61
291918908;-9.470001;37.6;42.39
291928916;-9.020004;37.88;42.11
291938904;-8.559998;38.12;41.87
291948872;-8.080002;38.36;41.63
291958872;-7.5899963;38.6;41.39
291968860;-7.080002;38.87;41.12
291978836;-6.550003;39.14;40.85
291988828;-6.0200043;39.37;40.62
291998824;-5.470001;39.64;40.35
292008812;-4.9100037;39.92;40.07
292018840;-4.3399963;40.16;39.83
292028824;-3.7400055;40.48;39.51
292038808;-3.149994;40.7;39.29
292048800;-2.550003;40.98;39.01
292058792;-1.949997;41.22;38.77
292068792;-1.3500061;41.47;38.52
292078776;-0.7400055;41.74;38.25
292088768;-0.13000488;41.97;38.02
292098780;0.47000122;42.2;37.79
292108776;1.0800018;42.45;37.54
292118744;1.6900024;42.7;37.29
292128736;2.2899933;42.92;37.07
292138696;2.880005;43.14;36.85
292148708;3.4700012;43.32;36.67
292158692;4.050003;43.55;36.44
292168704;4.619995;43.75;36.24
292178712;5.1900024;43.96;36.03
292188700;5.7299957;44.11;35.88
292198676;6.2700043;44.32;35.67
292208664;6.7899933;44.45;35.54
292218676;7.300003;44.61;35.38
292228672;7.800003;44.76;35.23
292238664;8.279999;44.91;35.08
292248636;8.7400055;45.06;34.93
292258644;9.190002;45.16;34.83
292268624;9.610001;45.23;34.76
292278608;10.0099945;45.33;34.66
292288604;10.380005;45.4;34.59
292298604;10.729996;45.46;34.53
292308592;11.050003;45.49;34.5
292318572;11.350006;45.54;34.45
292328580;11.619995;45.53;34.46
292338564;11.860001;45.56;34.43
292348564;12.089996;45.57;34.42
292358564;12.279999;45.56;34.43
292368564;12.440002;45.52;34.47
292378556;12.589996;45.51;34.48
292388552;12.699997;45.45;34.54
292398544;12.789993;45.41;34.58
292408536;12.850006;45.34;34.65
292418524;12.880005;45.27;34.72
292428492;12.880005;45.12;34.87
292438504;12.850006;45.04;34.95
292448468;12.789993;44.92;35.07
292458468;12.699997;44.77;35.22
292468440;12.589996;44.67;35.32
292478452;12.440002;44.47;35.52
292488428;12.270004;44.33;35.66
292498424;12.070007;44.15;35.84
292508420;11.850006;44.0;35.99
292518420;11.610001;43.85;36.14
292528392;11.339996;43.63;36.36
292538396;11.039993;43.43;36.56
292548384;10.720001;43.2;36.79
292558388;10.389999;43.04;36.95
292568380;10.029999;42.81;37.18
292578376;9.649994;42.61;37.38
292588376;9.25;42.34;37.65
292598384;8.830002;42.14;37.85
292608364;8.399994;41.9;38.09
292618364;7.949997;41.71;38.28
292628344;7.4900055;41.46;38.53
292638320;7.0099945;41.19;38.8
292648320;6.529999;40.99;39.0
292658312;6.0200043;40.73;39.26
292668300;5.5;40.45;39.54
292678284;4.970001;40.23;39.76
292688256;4.4299927;39.96;40.03
292698272;3.880005;39.69;40.3
292708256;3.3200073;39.45;40.54
292718248;2.7599945;39.23;40.76
292728256;2.1900024;38.99;41.0
292738244;1.6300049;38.77;41.22
292748256;1.050003;38.5;41.49
292758248;0.47999573;38.28;41.71
292768244;-0.08999634;38.06;41.93
292778216;-0.66999817;37.81;42.18
292788208;-1.2299957;37.61;42.38
292798212;-1.800003;37.4;42.59
292808188;-2.3600006;37.18;42.81
292818572;-2.9100037;37.05;42.94
292828172;-3.4600067;36.71;43.28
292838180;-4.0;36.6;43.39
292848164;-4.5200043;36.45;43.54
292858172;-5.029999;36.27;43.72
292868156;-5.5200043;36.16;43.83
292878140;-5.9900055;36.03;43.96
292888128;-6.449997;35.89;44.1
292898124;-6.8899994;35.77;44.22
292908132;-7.3099976;35.68;44.31
292918124;-7.7100067;35.57;44.42
292928124;-8.100006;35.44;44.55
292938096;-8.479996;35.34;44.65
292948084;-8.830002;35.3;44.69
292958064;-9.160004;35.24;44.75
292968076;-9.460007;35.21;44.78
292978056;-9.7400055;35.16;44.83
292988064;-9.9900055;35.16;44.83
292998052;-10.229996;35.11;44.88
293008036;-10.449997;35.09;44.9
293018044;-10.639999;35.09;44.9
293028012;-10.800003;35.15;44.84
293038020;-10.940002;35.15;44.84
293048020;-11.059998;35.19;44.8
293058008;-11.139999;35.27;44.72
293068004;-11.190002;35.34;44.65
293077984;-11.229996;35.38;44.61
293087996;-11.25;35.44;44.55
293097972;-11.229996;35.58;44.41
293107956;-11.179993;35.67;44.32
293117960;-11.119995;35.76;44.23
293127944;-11.029999;35.88;44.11
293137944;-10.910004;36.05;43.94
293147920;-10.7599945;36.19;43.8
293157912;-10.589996;36.33;43.66
293167912;-10.389999;36.5;43.49
293177912;-10.169998;36.66;43.33
293187892;-9.919998;36.85;43.14
293197880;-9.660004;37.01;42.98
293207864;-9.369995;37.22;42.77
293217900;-9.059998;37.38;42.61
293227876;-8.729996;37.62;42.37
293237876;-8.380005;37.83;42.16
293247864;-8.0;38.05;41.94
293257864;-7.6100006;38.27;41.72
293267848;-7.1900024;38.49;41.5
293277828;-6.7700043;38.7;41.29
293287808;-6.330002;38.95;41.04
293297808;-5.869995;39.19;40.8
293307816;-5.399994;39.39;40.6
293317808;-4.919998;39.64;40.35
293327796;-4.4299927;39.84;40.15
293337808;-3.949997;40.03;39.96
293347788;-3.4400024;40.32;39.67
293357760;-2.9299927;40.54;39.45
293367744;-2.4199982;40.73;39.26
293377756;-1.8999939;40.96;39.03
293387760;-1.3800049;41.17;38.82
293397732;-0.8600006;41.39;38.6
293408132;-0.3500061;41.51;38.48
293417732;0.16999817;41.86;38.13
293427744;0.6799927;41.96;38.03
293437724;1.1799927;42.15;37.84
293447708;1.6900024;42.37;37.62
293457700;2.1799927;42.51;37.48
293467676;2.6699982;42.7;37.29
293477676;3.149994;42.85;37.14
293487672;3.619995;43.01;36.98
293497676;4.080002;43.16;36.83
293507660;4.5200043;43.27;36.72
293517640;4.949997;43.42;36.57
293527648;5.369995;43.53;36.46
293537636;5.779999;43.68;36.31
293547636;6.1600037;43.76;36.23
293557608;6.529999;43.85;36.14
293568028;6.8899994;43.9;36.09
293577620;7.2400055;44.09;35.9
293587616;7.5700073;44.12;35.87
293597600;7.880005;44.21;35.78
293607572;8.179993;44.27;35.72
293617564;8.449997;44.27;35.72
293627556;8.699997;44.31;35.68
293637556;8.929993;44.34;35.65
293647560;9.149994;44.37;35.62
293657548;9.330002;44.34;35.65
293667540;9.5;44.37;35.62
293677552;9.630005;44.29;35.7
293687516;9.75;44.3;35.69
293697500;9.839996;44.23;35.76
293707512;9.910004;44.18;35.81
293717508;9.949997;44.14;35.85
293727488;9.979996;44.08;35.91
293737480;9.9900055;44.01;35.98
293747468;9.960007;43.9;36.09
293757472;9.919998;43.82;36.17
293767448;9.850006;43.71;36.28
293777440;9.7599945;43.62;36.37
293787412;9.669998;43.54;36.45
293797412;9.550003;43.43;36.56
293807416;9.419998;43.32;36.67
293817396;9.2599945;43.18;36.81
293827392;9.100006;43.09;36.9
293837388;8.899994;42.91;37.08
293847380;8.699997;42.82;37.17
293857372;8.4900055;42.66;37.33
293867368;8.2400055;42.48;37.51
293877376;7.9900055;42.37;37.62
293887368;7.720001;42.19;37.8
293897748;7.449997;42.09;37.9
293907352;7.1600037;41.88;38.11
293917360;6.869995;41.75;38.24
293927340;6.5599976;41.59;38.4
293937332;6.2400055;41.41;38.58
293947704;5.9100037;41.29;38.7
293957300;5.5599976;41.02;38.97
293967296;5.1900024;40.85;39.14
293977280;4.830002;40.71;39.28
293987272;4.4600067;40.54;39.45
293997256;4.080002;40.36;39.63
294007256;3.6900024;40.19;39.8
294017228;3.3099976;40.05;39.94
294027220;2.9199982;39.86;40.13
294037204;2.5299988;39.7;40.29
294047220;2.149994;39.57;40.42
294057212;1.7599945;39.43;40.56
294067212;1.3800049;39.27;40.72
294077188;1.0;39.14;40.85
294087220;0.6199951;38.98;41.01
294097208;0.2400055;38.83;41.16
294107176;-0.11999512;38.73;41.26
294117196;-0.47999573;38.6;41.39
294127176;-0.83999634;38.47;41.52
294137160;-1.1900024;38.36;41.63
294147136;-1.5399933;38.22;41.77
294157148;-1.8699951;38.13;41.86
294167144;-2.199997;38.01;41.98
294177108;-2.5200043;37.92;42.07
294187512;-2.8300018;37.87;42.12
294197096;-3.1399994;37.69;42.3
294207100;-3.4299927;37.65;42.34
294217104;-3.699997;37.61;42.38
294227096;-3.9700012;37.5;42.49
294237080;-4.2400055;37.41;42.58
294247088;-4.4900055;37.37;42.62
294257084;-4.720001;37.35;42.64
294267056;-4.9400024;37.27;42.72
294277040;-5.149994;37.25;42.74
294287040;-5.350006;37.19;42.8
294297028;-5.529999;37.19;42.8
294307036;-5.6900024;37.19;42.8
294317020;-5.8399963;37.16;42.83
294327036;-5.9799957;37.12;42.87
294337016;-6.100006;37.16;42.83
294346988;-6.2100067;37.16;42.83
294356980;-6.300003;37.16;42.83
294366972;-6.380005;37.19;42.8
294376964;-6.4299927;37.25;42.74
294386960;-6.4799957;37.25;42.74
294396964;-6.5099945;37.29;42.7
294406944;-6.529999;37.34;42.65
294416940;-6.5399933;37.34;42.65
294426964;-6.529999;37.4;42.59
294436928;-6.5099945;37.49;42.5
294446920;-6.470001;37.54;42.45
294456916;-6.4100037;37.62;42.37
294466908;-6.3399963;37.71;42.28
294476876;-6.2400055;37.8;42.19
294486888;-6.1399994;37.89;42.1
294496876;-6.029999;37.97;42.02
294506856;-5.8899994;38.08;41.91
294516852;-5.75;38.17;41.82
294526836;-5.600006;38.28;41.71
294536844;-5.419998;38.4;41.59
294546836;-5.2400055;38.52;41.47
294556812;-5.050003;38.62;41.37
294566820;-4.850006;38.73;41.26
294576808;-4.630005;38.85;41.14
294586804;-4.4100037;38.96;41.03
294596808;-4.1900024;39.07;40.92
294606784;-3.949997;39.22;40.77
294616800;-3.7100067;39.32;40.67
294626784;-3.4600067;39.45;40.54
294636768;-3.1900024;39.62;40.37
294646760;-2.9100037;39.75;40.24
294656764;-2.630005;39.89;40.1
294666744;-2.3399963;40.04;39.95
294676740;-2.0399933;40.15;39.84
294686728;-1.75;40.29;39.7
294696724;-1.449997;40.42;39.57
294706716;-1.1499939;40.53;39.46
294716688;-0.8500061;40.66;39.33
294726680;-0.55000305;40.79;39.2
294736684;-0.2400055;40.93;39.06
294746692;0.05999756;41.02;38.97
294756684;0.38000488;41.19;38.8
294766684;0.6799927;41.29;38.7
294776684;0.9799957;41.39;38.6
294786672;1.2799988;41.5;38.49
294796640;1.5800018;41.64;38.35
294806644;1.8800049;41.75;38.24
294816636;2.1799927;41.85;38.14
294826616;2.4700012;41.96;38.03
294836616;2.7599945;42.07;37.92
294846604;3.0299988;42.1;37.89
294856588;3.300003;42.23;37.76
294866576;3.5599976;42.31;37.68
294876592;3.8399963;42.44;37.55
294886572;4.0899963;42.48;37.51
294896572;4.3399963;42.56;37.43
294906568;4.5700073;42.61;37.38
294916576;4.800003;42.67;37.32
294926960;5.029999;42.74;37.25
294936560;5.2400055;42.84;37.15
294946532;5.449997;42.85;37.14
294956540;5.6399994;42.89;37.1
294966524;5.8099976;42.91;37.08
294976532;5.9799957;42.94;37.05
294986520;6.130005;42.96;37.03
294996508;6.279999;43.01;36.98
295006484;6.419998;43.03;36.96
295016868;6.5399933;42.99;37.0
295026484;6.649994;43.04;36.95
295036484;6.75;43.04;36.95
295046456;6.8399963;43.01;36.98
295056444;6.919998;43.04;36.95
295066448;6.9799957;43.01;36.98
295076452;7.0399933;43.0;36.99
295086440;7.0899963;43.01;36.98
295096432;7.130005;42.96;37.03
295106424;7.1399994;42.91;37.08
295116416;7.149994;42.89;37.1
295126384;7.149994;42.84;37.15
295136384;7.119995;42.76;37.23
295146380;7.0899963;42.73;37.26
295156372;7.050003;42.67;37.32
295166356;6.9900055;42.61;37.38
295176328;6.9299927;42.56;37.43
295186336;6.8600006;42.51;37.48
295196332;6.7700043;42.41;37.58
295206316;6.6799927;42.36;37.63
295216316;6.5700073;42.27;37.72
295226320;6.4600067;42.2;37.79
295236308;6.3399963;42.12;37.87
295246324;6.199997;42.04;37.95
295256296;6.0599976;41.94;38.05
295266268;5.919998;41.88;38.11
295276284;5.75;41.75;38.24
295286264;5.580002;41.68;38.31
295296248;5.399994;41.54;38.45
295306252;5.220001;41.48;38.51
295316236;5.0200043;41.35;38.64
295326232;4.8200073;41.27;38.72
295336212;4.6100006;41.13;38.86
295346184;4.399994;41.06;38.93
295356180;4.1900024;40.95;39.04
295366184;3.9600067;40.82;39.17
295376184;3.7400055;40.75;39.24
295386156;3.5099945;40.64;39.35
295396148;3.2799988;40.54;39.45
295406152;3.050003;40.46;39.53
295416140;2.8200073;40.37;39.62
295426144;2.600006;40.31;39.68
295436128;2.3899994;40.22;39.77
295446132;2.1699982;40.14;39.85
295456140;1.949997;40.05;39.94
295466112;1.7400055;39.98;40.01
295476108;1.5200043;39.89;40.1
295486100;1.3200073;39.87;40.12
295496120;1.1300049;39.79;40.2
295506112;0.94000244;39.74;40.25
295516092;0.75;39.67;40.32
295526084;0.58000183;39.65;40.34
295536076;0.3999939;39.57;40.42
295546048;0.25;39.58;40.41
295556040;0.08999634;39.52;40.47
295566052;-0.039993286;39.52;40.47
295576432;-0.16999817;39.51;40.48
295586012;-0.2899933;39.48;40.51
295596020;-0.3999939;39.47;40.52
295606012;-0.5;39.45;40.54
295616000;-0.58999634;39.48;40.51
295626000;-0.66999817;39.47;40.52
295635996;-0.7299957;39.49;40.5
295645984;-0.7799988;39.51;40.48
295656008;-0.83999634;39.47;40.52
295665972;-0.8899994;39.48;40.51
295675964;-0.91999817;39.51;40.48
295685964;-0.94999695;39.51;40.48
295695976;-0.9799957;39.52;40.47
295705948;-1.0;39.54;40.45
295715932;-1.0099945;39.53;40.46
295725920;-1.0099945;39.59;40.4
295735940;-1.0099945;39.59;40.4
295745928;-1.0;39.64;40.35
295755916;-0.9900055;39.66;40.33
295765908;-0.9700012;39.66;40.33
295775892;-0.94999695;39.7;40.29
295785884;-0.91000366;39.75;40.24
295795860;-0.8699951;39.77;40.22
295805844;-0.83999634;39.79;40.2
295815836;-0.7899933;39.83;40.16
295825852;-0.7400055;39.87;40.12
295835828;-0.69000244;39.9;40.09
295845848;-0.6300049;39.93;40.06
295855840;-0.55999756;40.01;39.98
295865848;-0.4900055;40.04;39.95
295875812;-0.41000366;40.11;39.88
295885788;-0.32000732;40.15;39.84
295895804;-0.2400055;40.17;39.82
295905788;-0.1499939;40.25;39.74
295915780;-0.05000305;40.29;39.7
295925788;0.039993286;40.33;39.66
295935768;0.13999939;40.39;39.6
295945768;0.2400055;40.42;39.57
295955748;0.3500061;40.49;39.5
295965756;0.4600067;40.55;39.44
295975744;0.5700073;40.59;39.4
295985744;0.6799927;40.64;39.35
295995728;0.7799988;40.64;39.35
296005720;0.8899994;40.72;39.27
296015716;1.0;40.76;39.23
296025712;1.1100006;40.79;39.2
296035676;1.2100067;40.85;39.14
296045676;1.3099976;40.86;39.13
296055684;1.4199982;40.92;39.07
296065660;1.5299988;40.98;39.01
296075652;1.6399994;41.02;38.97
296085636;1.7400055;41.03;38.96
296095632;1.8399963;41.08;38.91
296105620;1.9600067;41.15;38.84
296115628;2.050003;41.14;38.85
296125596;2.149994;41.17;38.82
296135604;2.2299957;41.17;38.82
296145596;2.3200073;41.22;38.77
296155592;2.4100037;41.25;38.74
296165568;2.4799957;41.23;38.76
296175556;2.550003;41.27;38.72
296185584;2.6100006;41.23;38.76
296195552;2.6799927;41.29;38.7
296205560;2.7400055;41.29;38.7
296215548;2.7899933;41.29;38.7
296225548;2.8300018;41.28;38.71
296235532;2.869995;41.27;38.72
296245512;2.9100037;41.29;38.7
296255524;2.9400024;41.27;38.72
296265524;2.9600067;41.25;38.74
296275516;2.9799957;41.25;38.74
296285488;3.0;41.26;38.73
296295488;3.0099945;41.23;38.76
296305480;3.0099945;41.21;38.78
296315480;3.0099945;41.19;38.8
296325468;3.0;41.18;38.81
296335456;2.9900055;41.17;38.82
296345444;2.9799957;41.15;38.84
296355428;2.9600067;41.1;38.89
296365412;2.9299927;41.1;38.89
296375408;2.899994;41.03;38.96
296385404;2.8600006;41.02;38.97
296395392;2.8099976;40.97;39.02
296405380;2.7599945;40.93;39.06
296415384;2.7100067;40.89;39.1
296425388;2.649994;40.87;39.12
296435760;2.5899963;40.85;39.14
296445368;2.5200043;40.77;39.22
296455332;2.4600067;40.76;39.23
