t (s);roll (deg);TL (%);TR (%)
122802044;-11.960007;31.68;48.31
122812020;-12.919998;31.33;48.66
122822004;-13.830002;31.1;48.89
122831988;-14.699997;30.85;49.14
122841980;-15.559998;30.57;49.42
122851984;-16.399994;30.26;49.73
122861964;-17.169998;30.14;49.85
122871972;-17.910004;29.95;50.04
122881936;-18.600006;29.81;50.18
122891944;-19.25;29.7;50.29
122901928;-19.839996;29.62;50.37
122911936;-20.39;29.54;50.45
122921924;-20.880005;29.51;50.48
122931932;-21.330002;29.48;50.51
122941904;-21.720001;29.5;50.49
122951904;-22.050003;29.54;50.45
122961876;-22.339996;29.57;50.42
122971876;-22.570007;29.69;50.3
122981892;-22.740005;29.81;50.18
122991872;-22.830002;30.01;49.98
123001868;-22.869995;30.18;49.81
123011852;-22.86;30.35;49.64
123021876;-22.789993;30.58;49.41
123031840;-22.669998;30.82;49.17
123041820;-22.490005;31.08;48.91
123051812;-22.25;31.38;48.61
123061820;-21.960007;31.67;48.32
123071808;-21.61;32.01;47.98
123081792;-21.199997;32.38;47.61
123091788;-20.75;32.73;47.26
123101780;-20.240005;33.12;46.87
123111780;-19.690002;33.52;46.47
123121756;-19.089996;33.91;46.08
123131756;-18.440002;34.34;45.65
123141772;-17.759995;34.75;45.24
123151768;-17.029999;35.24;44.75
123161744;-16.270004;35.65;44.34
123171756;-15.470001;36.1;43.89
123181728;-14.619995;36.63;43.36
123191736;-13.7599945;37.06;42.93
123201720;-12.850006;37.58;42.41
123211720;-11.910004;38.08;41.91
123221708;-10.949997;38.56;41.43
123231696;-9.949997;39.12;40.87
123241684;-8.940002;39.6;40.39
123251688;-7.899994;40.13;39.86
123261664;-6.8399963;40.63;39.36
123271664;-5.7599945;41.14;38.85
123281660;-4.669998;41.66;38.33
123291672;-3.5899963;42.07;37.92
123301640;-2.4900055;42.62;37.37
123311632;-1.3899994;43.08;36.91
123321620;-0.2899933;43.55;36.44
123331608;0.80000305;44.0;35.99
123341992;1.9100037;44.37;35.62
123351600;3.0299988;45.14;34.85
123361596;4.130005;45.41;34.58
123371564;5.2100067;45.82;34.17
123381568;6.279999;46.23;33.76
123391576;7.3399963;46.65;33.34
123401560;8.389999;47.02;32.97
123411552;9.399994;47.36;32.63
123421544;10.410004;47.77;32.22
123431536;11.389999;48.08;31.91
123441544;12.339996;48.41;31.58
123451516;13.270004;48.72;31.27
123461520;14.169998;48.97;31.02
123471896;15.029999;49.12;30.87
123481504;15.850006;49.57;30.42
123491480;16.64;49.66;30.33
123501484;17.39;49.86;30.13
123511868;18.100006;49.95;30.04
123521480;18.770004;50.24;29.75
123531452;19.39;50.3;29.69
123541440;19.979996;50.41;29.58
123551436;20.509995;50.45;29.54
123561440;20.979996;50.44;29.55
123571408;21.399994;50.46;29.53
123581424;21.759995;50.42;29.57
123591416;22.070007;50.39;29.6
123601396;22.330002;50.3;29.69
123611384;22.539993;50.22;29.77
123621364;22.679993;50.08;29.91
123631368;22.759995;49.9;30.09
123641384;22.779999;49.71;30.28
123651360;22.729996;49.46;30.53
123661336;22.64;49.26;30.73
123671324;22.479996;48.98;31.01
123681324;22.270004;48.72;31.27
123691324;22.0;48.4;31.59
123701300;21.669998;48.08;31.91
123711316;21.289993;47.73;32.26
123721300;20.86;47.41;32.58
123731280;20.380005;47.02;32.97
123741284;19.86;46.66;33.33
123751280;19.279999;46.24;33.75
123761284;18.649994;45.78;34.21
123771252;17.990005;45.38;34.61
123781252;17.270004;44.93;35.06
123791244;16.520004;44.48;35.51
123801244;15.720001;44.01;35.98
123811228;14.889999;43.52;36.47
123821220;14.020004;43.02;36.97
123831212;13.119995;42.55;37.44
123841204;12.190002;42.07;37.92
123851204;11.2400055;41.58;38.41
123861220;10.2599945;41.08;38.91
123871192;9.270004;40.6;39.39
123881176;8.2400055;40.04;39.95
123891172;7.199997;39.56;40.43
123901156;6.130005;39.04;40.95
123911140;5.050003;38.51;41.48
123921148;3.9600067;38.04;41.95
123931148;2.850006;37.52;42.47
123941120;1.7400055;37.04;42.95
123951140;0.6199951;36.53;43.46
123961132;-0.5;36.04;43.95
123971128;-1.6199951;35.58;44.41
123981092;-2.7200012;35.15;44.84
123991088;-3.8300018;34.69;45.3
124001080;-4.9400024;34.21;45.78
124011080;-6.0399933;33.76;46.23
124021076;-7.1399994;33.31;46.68
124031068;-8.210007;32.94;47.05
124041064;-9.2599945;32.58;47.41
124051056;-10.300003;32.18;47.81
124061036;-11.309998;31.81;48.18
124071032;-12.289993;31.52;48.47
124081024;-13.229996;31.27;48.72
124091044;-14.139999;30.99;49.0
124101012;-15.029999;30.67;49.32
124110992;-15.869995;30.46;49.53
124121000;-16.669998;30.26;49.73
124130972;-17.440002;30.05;49.94
124140984;-18.169998;29.89;50.1
124150976;-18.839996;29.76;50.23
124160948;-19.479996;29.64;50.35
124170944;-20.059998;29.54;50.45
124180944;-20.600006;29.48;50.51
124190916;-21.100006;29.4;50.59
124200932;-21.539993;29.4;50.59
124210936;-21.940002;29.4;50.59
124220920;-22.279999;29.43;50.56
124230912;-22.559998;29.52;50.47
124240904;-22.789993;29.58;50.41
124250888;-22.960007;29.71;50.28
124260896;-23.059998;29.89;50.1
124270896;-23.11;30.04;49.95
124280860;-23.11;30.23;49.76
124290876;-23.050003;30.44;49.55
124300848;-22.929993;30.68;49.31
124310856;-22.75;30.96;49.03
124320840;-22.520004;31.25;48.74
124330840;-22.220001;31.57;48.42
124340816;-21.880005;31.89;48.1
124350812;-21.470001;32.25;47.74
124360796;-21.029999;32.58;47.41
124370788;-20.529999;32.96;47.03
124380792;-19.990005;33.34;46.65
124390768;-19.410004;33.74;46.25
124400764;-18.779999;34.14;45.85
124410768;-18.11;34.55;45.44
124420760;-17.399994;35.01;44.98
124430768;-16.649994;35.45;44.54
124440764;-15.860001;35.93;44.06
124451136;-15.029999;36.3;43.69
124460744;-14.160004;37.0;42.99
124470740;-13.270004;37.34;42.65
124480724;-12.350006;37.84;42.15
124490716;-11.399994;38.36;41.63
124500720;-10.410004;38.89;41.1
124510708;-9.399994;39.4;40.59
124520700;-8.360001;39.91;40.08
124530700;-7.300003;40.46;39.53
124540676;-6.2100067;41.0;38.99
124550680;-5.119995;41.46;38.53
124560660;-4.0200043;41.98;38.01
124570632;-2.880005;42.57;37.42
124580656;-1.75;43.02;36.97
124590644;-0.6100006;43.54;36.45
124600644;0.5299988;44.04;35.95
124610604;1.6799927;44.54;35.45
124620612;2.800003;44.93;35.06
124630604;3.9199982;45.38;34.61
124640588;5.0399933;45.87;34.12
124650572;6.1600037;46.33;33.66
124660592;7.2700043;46.77;33.22
124670588;8.360001;47.17;32.82
124680572;9.419998;47.53;32.46
124690556;10.470001;47.94;32.05
124700560;11.4900055;48.24;31.75
124710536;12.479996;48.61;31.38
124720536;13.449997;48.93;31.06
124730520;14.389999;49.21;30.78
124740532;15.300003;49.51;30.48
124750524;16.160004;49.72;30.27
124760520;17.0;50.0;29.99
124770508;17.789993;50.16;29.83
124780504;18.529999;50.31;29.68
124790484;19.25;50.54;29.45
124800496;19.910004;50.62;29.37
124810468;20.520004;50.71;29.28
124820448;21.080002;50.81;29.18
124830440;21.600006;50.89;29.1
124840812;22.059998;50.82;29.17
124850428;22.479996;50.95;29.04
124860424;22.839996;50.86;29.13
124870404;23.14;50.81;29.18
124880412;23.380005;50.7;29.29
124890380;23.570007;50.61;29.38
124900380;23.699997;50.46;29.53
124910372;23.759995;50.26;29.73
124920364;23.740005;49.98;30.01
124930360;23.660004;49.73;30.26
124940336;23.5;49.41;30.58
124950340;23.289993;49.15;30.84
124960332;23.009995;48.81;31.18
124970328;22.669998;48.48;31.51
124980304;22.289993;48.17;31.82
124990320;21.86;47.79;32.2
125000308;21.36;47.39;32.6
125010320;20.809998;46.98;33.01
125020304;20.229996;46.6;33.39
125030284;19.589996;46.17;33.82
125040276;18.919998;45.76;34.23
125050264;18.190002;45.26;34.73
125060264;17.410004;44.77;35.22
125070256;16.600006;44.32;35.67
125080244;15.7400055;43.8;36.19
125090252;14.839996;43.27;36.72
125100240;13.910004;42.8;37.19
125110616;12.960007;42.41;37.58
125120216;11.970001;41.63;38.36
125130228;10.960007;41.28;38.71
125140212;9.919998;40.71;39.28
125150220;8.860001;40.23;39.76
125160188;7.779999;39.7;40.29
125170172;6.669998;39.11;40.88
125180160;5.550003;38.61;41.38
125190140;4.4100037;38.03;41.96
125200144;3.25;37.54;42.45
125210152;2.0899963;36.99;43.0
125220144;0.91999817;36.48;43.51
125230128;-0.2599945;35.96;44.03
125240144;-1.4400024;35.47;44.52
125250116;-2.6100006;34.99;45.0
125260108;-3.7599945;34.56;45.43
125270088;-4.9100037;34.05;45.94
125280088;-6.080002;33.54;46.45
125290096;-7.2400055;33.06;46.93
125300084;-8.389999;32.63;47.36
125310076;-9.5;32.27;47.72
125320468;-10.580002;32.05;47.94
125330052;-11.660004;31.32;48.67
125340072;-12.690002;31.19;48.8
125350060;-13.679993;30.9;49.09
125360036;-14.649994;30.55;49.44
125370032;-15.580002;30.29;49.7
125380024;-16.490005;30.01;49.98
125390016;-17.339996;29.82;50.17
125399996;-18.160004;29.57;50.42
125409988;-18.929993;29.41;50.58
125419988;-19.64;29.31;50.68
125429980;-20.320007;29.15;50.84
125439968;-20.940002;29.06;50.93
125449948;-21.5;29.03;50.96
125459964;-22.020004;28.94;51.05
125469960;-22.470001;28.97;51.02
125479932;-22.880005;28.96;51.03
125489948;-23.229996;29.0;50.99
125499932;-23.509995;29.09;50.9
125509932;-23.740005;29.18;50.81
125519908;-23.910004;29.3;50.69
125529892;-24.029999;29.44;50.55
125539912;-24.080002;29.64;50.35
125549892;-24.080002;29.82;50.17
125559904;-24.009995;30.05;49.94
125569876;-23.89;30.29;49.7
125579864;-23.699997;30.59;49.4
125589844;-23.470001;30.85;49.14
125599828;-23.169998;31.17;48.82
125609840;-22.820007;31.5;48.49
125619832;-22.429993;31.81;48.18
125629808;-21.979996;32.18;47.81
125639800;-21.479996;32.58;47.41
125649788;-20.940002;32.95;47.04
125659800;-20.350006;33.34;46.65
125669788;-19.699997;33.83;46.16
125679780;-19.009995;34.25;45.74
125689772;-18.270004;34.72;45.27
125699752;-17.5;35.18;44.81
125709768;-16.679993;35.64;44.35
125719748;-15.820007;36.17;43.82
125729764;-14.940002;36.62;43.37
125739744;-14.0099945;37.18;42.81
125749740;-13.050003;37.67;42.32
125759744;-12.070007;38.16;41.83
125769724;-11.059998;38.66;41.33
125779720;-10.029999;39.21;40.78
125789712;-8.970001;39.72;40.27
125799716;-7.899994;40.24;39.75
125809692;-6.7899933;40.82;39.17
125819684;-5.669998;41.33;38.66
125829676;-4.5599976;41.78;38.21
125839656;-3.4299927;42.33;37.66
125849664;-2.2799988;42.86;37.13
125859684;-1.1300049;43.32;36.67
125869668;0.009994507;43.82;36.17
125879632;1.1699982;44.37;35.62
125889616;2.3300018;44.85;35.14
125899604;3.4799957;45.32;34.67
125909608;4.630005;45.8;34.19
125919592;5.779999;46.28;33.71
125929588;6.919998;46.71;33.28
125939592;8.039993;47.16;32.83
125949596;9.149994;47.54;32.45
125959580;10.229996;47.95;32.04
125969552;11.300003;48.35;31.64
125979552;12.339996;48.7;31.29
125989556;13.350006;49.02;30.97
125999568;14.339996;49.37;30.62
126009552;15.309998;49.69;30.3
126019532;16.229996;49.95;30.04
126029528;17.130005;50.23;29.76
126039528;17.979996;50.46;29.53
126049516;18.809998;50.71;29.28
126059492;19.589996;50.92;29.07
126069492;20.320007;51.02;28.97
126079488;21.009995;51.18;28.81
126089464;21.649994;51.31;28.68
126099464;22.229996;51.33;28.66
126109464;22.759995;51.42;28.57
126119448;23.25;51.45;28.54
126129432;23.669998;51.42;28.57
126139420;24.020004;51.35;28.64
126149416;24.279999;51.15;28.84
126159412;24.350006;50.54;29.45
126169388;24.210007;49.76;30.23
126179380;23.940002;49.24;30.75
126189376;23.600006;48.84;31.15
126199372;23.190002;48.47;31.52
126209364;22.720001;48.02;31.97
126219356;22.190002;47.62;32.37
126229360;21.600006;47.18;32.81
126239344;20.960007;46.76;33.23
126249324;20.300003;46.38;33.61
126259328;19.61;46.0;33.99
126269324;18.869995;45.5;34.49
126279700;18.080002;45.14;34.85
126289316;17.279999;44.54;35.45
126299296;16.410004;44.04;35.95
126309300;15.4900055;43.48;36.51
126319292;14.529999;42.96;37.03
126329276;13.539993;42.42;37.57
126339268;12.529999;41.93;38.06
126349264;11.4900055;41.38;38.61
126359264;10.429993;40.89;39.1
126369284;9.350006;40.35;39.64
126379244;8.2599945;39.84;40.15
126389236;7.119995;39.22;40.77
126399224;5.9600067;38.67;41.32
126409216;4.800003;38.13;41.86
126419212;3.6100006;37.58;42.41
126429204;2.4199982;37.03;42.96
126439224;1.2100067;36.51;43.48
126449212;0.039993286;36.1;43.89
126459176;-1.1300049;35.61;44.38
126469156;-2.300003;35.11;44.88
126479156;-3.4799957;34.59;45.4
126489156;-4.669998;34.07;45.92
126499144;-5.8399963;33.6;46.39
126509144;-7.0;33.17;46.82
126519128;-8.139999;32.76;47.23
126529136;-9.2400055;32.4;47.59
126539128;-10.330002;31.98;48.01
126549112;-11.410004;31.58;48.41
126559100;-12.460007;31.22;48.77
126569100;-13.470001;30.93;49.06
126579092;-14.449997;30.59;49.4
126589072;-15.429993;30.19;49.8
126599056;-16.380005;29.92;50.07
126609060;-17.270004;29.69;50.3
126619440;-18.130005;29.56;50.43
126629044;-18.949997;29.13;50.86
126639036;-19.720001;29.08;50.91
126649036;-20.429993;28.96;51.03
126659032;-21.11;28.83;51.16
126669008;-21.720001;28.74;51.25
126678992;-22.279999;28.7;51.29
126688980;-22.789993;28.67;51.32
126698976;-23.229996;28.69;51.3
126708988;-23.630005;28.67;51.32
126718968;-23.960007;28.74;51.25
126728956;-24.240005;28.79;51.2
126738964;-24.460007;28.93;51.06
126748944;-24.630005;29.01;50.98
126758932;-24.729996;29.17;50.82
126768932;-24.770004;29.38;50.61
126779328;-24.75;29.58;50.41
126788924;-24.669998;29.85;50.14
126798904;-24.529999;30.07;49.92
126808900;-24.339996;30.35;49.64
126818896;-24.080002;30.65;49.34
126828880;-23.770004;30.99;49.0
126838876;-23.39;31.34;48.65
126849264;-22.970001;31.64;48.35
126858868;-22.490005;32.15;47.84
126868856;-21.949997;32.48;47.51
126878844;-21.380005;32.87;47.12
126888844;-20.75;33.3;46.69
126898856;-20.089996;33.7;46.29
126908828;-19.369995;34.2;45.79
126918808;-18.61;34.65;45.34
126928824;-17.800003;35.15;44.84
126938820;-16.949997;35.65;44.34
126948828;-16.080002;36.11;43.88
126958792;-15.149994;36.68;43.31
126968792;-14.190002;37.19;42.8
126978792;-13.199997;37.7;42.29
126988784;-12.190002;38.23;41.76
126998760;-11.130005;38.81;41.18
127008760;-10.059998;39.31;40.68
127018756;-8.949997;39.89;40.1
127028776;-7.830002;40.44;39.55
127038740;-6.6799927;40.99;39.0
127048720;-5.5200043;41.56;38.43
127058700;-4.330002;42.12;37.87
127068712;-3.149994;42.59;37.4
127078704;-1.9600067;43.17;36.82
127088700;-0.7400055;43.74;36.25
127098712;0.47999573;44.25;35.74
127108680;1.6900024;44.76;35.23
127118664;2.899994;45.28;34.71
127128644;4.1100006;45.78;34.21
127138640;5.3099976;46.24;33.75
127148652;6.4900055;46.67;33.32
127158648;7.649994;47.11;32.88
127168632;8.809998;47.59;32.4
127178624;9.949997;48.02;31.97
127188628;11.070007;48.41;31.58
127198608;12.169998;48.83;31.16
127208616;13.229996;49.13;30.86
127218592;14.2599945;49.47;30.52
127228600;15.2599945;49.8;30.19
127238604;16.240005;50.13;29.86
127248584;17.169998;50.36;29.63
127258556;18.070007;50.66;29.33
127268548;18.919998;50.86;29.13
127278564;19.740005;51.06;28.93
127288548;20.5;51.24;28.75
127298532;21.240005;51.44;28.55
127308528;21.910004;51.52;28.47
127318524;22.520004;51.56;28.43
127328508;23.089996;51.68;28.31
127338492;23.600006;51.67;28.32
127348492;24.029999;51.63;28.36
127358504;24.410004;51.57;28.42
127368460;24.589996;51.03;28.96
127378448;24.5;50.05;29.94
127388452;24.210007;49.27;30.72
127398440;23.839996;48.86;31.13
127408412;23.419998;48.5;31.49
127418416;22.929993;48.08;31.91
127428424;22.369995;47.59;32.4
127438408;21.720001;47.02;32.97
127448416;21.020004;46.58;33.41
127458400;20.279999;46.11;33.88
127468396;19.520004;45.71;34.28
127478388;18.729996;45.31;34.68
127488384;17.910004;44.83;35.16
127498368;17.059998;44.39;35.6
127508360;16.160004;43.81;36.18
127518364;15.190002;43.2;36.79
127528344;14.190002;42.66;37.33
127538336;13.130005;42.03;37.96
127548328;12.050003;41.48;38.51
127558328;10.949997;40.97;39.02
127568324;9.839996;40.45;39.54
127578316;8.699997;39.88;40.11
127588324;7.550003;39.39;40.6
127598284;6.399994;38.83;41.16
127608276;5.220001;38.28;41.71
127618268;4.0;37.61;42.38
127628280;2.7599945;37.05;42.94
127638272;1.5200043;36.51;43.48
127648260;0.27999878;35.96;44.03
127658256;-0.9700012;35.41;44.58
127668240;-2.2200012;34.91;45.08
127678224;-3.4199982;34.52;45.47
127688224;-4.6100006;34.08;45.91
127698224;-5.800003;33.57;46.42
127708212;-7.0;33.02;46.97
127718216;-8.210007;32.5;47.49
127728208;-9.389999;32.09;47.9
127738188;-10.539993;31.69;48.3
127748176;-11.660004;31.32;48.67
127758172;-12.7599945;30.92;49.07
127768184;-13.830002;30.6;49.39
127778156;-14.830002;30.36;49.63
127788152;-15.809998;30.06;49.93
127798144;-16.759995;29.73;50.26
127808124;-17.679993;29.45;50.54
127818120;-18.550003;29.24;50.75
127828108;-19.380005;29.0;50.99
127838116;-20.169998;28.82;51.17
127848092;-20.910004;28.68;51.31
127858092;-21.580002;28.63;51.36
127868068;-22.210007;28.51;51.48
127878060;-22.770004;28.49;51.5
127888052;-23.279999;28.42;51.57
127898456;-23.729996;28.51;51.48
127908044;-24.130005;28.39;51.6
127918044;-24.470001;28.52;51.47
127928020;-24.729996;28.64;51.35
127938020;-24.929993;28.77;51.22
127948028;-25.070007;28.92;51.07
127958020;-25.149994;29.08;50.91
127967996;-25.160004;29.33;50.66
127978020;-25.11;29.53;50.46
127987988;-25.0;29.79;50.2
127997968;-24.820007;30.08;49.91
128007960;-24.589996;30.35;49.64
128017964;-24.300003;30.7;49.29
128027940;-23.949997;31.02;48.97
128037936;-23.539993;31.41;48.58
128047944;-23.070007;31.77;48.22
128057924;-22.550003;32.2;47.79
128067924;-21.970001;32.63;47.36
128077904;-21.339996;33.05;46.94
128087900;-20.660004;33.53;46.46
128097920;-19.940002;33.95;46.04
128107904;-19.169998;34.44;45.55
128117880;-18.350006;34.98;45.01
128127896;-17.5;35.41;44.58
128137888;-16.61;35.96;44.03
128147892;-15.679993;36.43;43.56
128157872;-14.720001;36.98;43.01
128167876;-13.729996;37.49;42.5
128177848;-12.690002;38.09;41.9
128187860;-11.639999;38.58;41.41
128197832;-10.559998;39.13;40.86
128207824;-9.460007;39.67;40.32
128217840;-8.339996;40.19;39.8
128227828;-7.1900024;40.8;39.19
128237808;-6.0200043;41.36;38.63
128247796;-4.850006;41.82;38.17
128257784;-3.6699982;42.41;37.58
128267784;-2.4799957;42.89;37.1
128277772;-1.3099976;43.36;36.63
128287768;-0.13000488;43.86;36.13
128297768;1.0599976;44.41;35.58
128307752;2.2400055;44.89;35.1
128317728;3.4100037;45.33;34.66
128327724;4.5700073;45.83;34.16
128337704;5.7299957;46.3;33.69
128347716;6.869995;46.71;33.28
128357728;7.9900055;47.11;32.88
128367736;9.089996;47.49;32.5
128377720;10.160004;47.86;32.13
128387700;11.199997;48.24;31.75
128397672;12.220001;48.58;31.41
128407672;13.220001;48.9;31.09
128417684;14.179993;49.21;30.78
128427660;15.100006;49.48;30.51
128437660;16.0;49.74;30.25
128447640;16.850006;49.97;30.02
128457624;17.660004;50.2;29.79
128467612;18.429993;50.37;29.62
128477624;19.160004;50.52;29.47
128487620;19.850006;50.7;29.29
128497608;20.479996;50.77;29.22
128507600;21.059998;50.87;29.12
128517600;21.61;50.97;29.02
128527592;22.089996;50.96;29.03
128537556;22.520004;50.97;29.02
128547580;22.910004;50.98;29.01
128557560;23.229996;50.91;29.08
128567544;23.5;50.86;29.13
128577528;23.710007;50.73;29.26
128587532;23.86;50.6;29.39
128597532;23.940002;50.4;29.59
128607504;23.960007;50.2;29.79
128617488;23.89;49.88;30.11
128627480;23.759995;49.6;30.39
128637484;23.559998;49.31;30.68
128647460;23.300003;48.99;31.0
128657452;22.979996;48.66;31.33
128667464;22.600006;48.32;31.67
128677444;22.169998;47.93;32.06
128687436;21.690002;47.58;32.41
128697428;21.160004;47.17;32.82
128707420;20.580002;46.77;33.22
128717432;19.940002;46.31;33.68
128727812;19.259995;45.97;34.02
128737408;18.550003;45.39;34.6
128747404;17.779999;44.96;35.03
128757392;16.970001;44.48;35.51
128767392;16.119995;43.97;36.02
128777372;15.229996;43.46;36.53
128787388;14.300003;42.95;37.04
128797360;13.339996;42.44;37.55
128807360;12.360001;41.96;38.03
128817344;11.339996;41.4;38.59
128827336;10.309998;40.91;39.08
128837344;9.2400055;40.35;39.64
128847336;8.149994;39.83;40.16
128857308;7.0700073;39.36;40.63
128867292;5.9400024;38.77;41.22
128877308;4.7899933;38.2;41.79
128887692;3.649994;37.87;42.12
128897276;2.5;37.05;42.94
128907300;1.3300018;36.68;43.31
128917272;0.1499939;36.1;43.89
128927276;-1.0299988;35.64;44.35
128937248;-2.1900024;35.18;44.81
128947236;-3.3399963;34.76;45.23
128957236;-4.4900055;34.26;45.73
128967232;-5.6399994;33.79;46.2
128977216;-6.779999;33.32;46.67
128987224;-7.9100037;32.87;47.12
128997224;-9.029999;32.44;47.55
129007216;-10.100006;32.14;47.85
129017188;-11.139999;31.81;48.18
129027192;-12.160004;31.44;48.55
129037176;-13.139999;31.15;48.84
129047184;-14.080002;30.9;49.09
129057172;-14.9900055;30.62;49.37
129067148;-15.880005;30.32;49.67
129077156;-16.720001;30.13;49.86
129087128;-17.5;29.98;50.01
129097136;-18.25;29.78;50.21
129107108;-18.960007;29.58;50.41
129117112;-19.619995;29.51;50.48
129127108;-20.220001;29.43;50.56
129137104;-20.779999;29.34;50.65
129147100;-21.279999;29.32;50.67
129157080;-21.729996;29.3;50.69
129167076;-22.130005;29.3;50.69
129177076;-22.470001;29.35;50.64
129187048;-22.759995;29.41;50.58
129197044;-22.979996;29.53;50.46
129207040;-23.130005;29.7;50.29
129217024;-23.229996;29.82;50.17
129227016;-23.270004;30.02;49.97
129237020;-23.25;30.22;49.77
129247036;-23.169998;30.45;49.54
129257004;-23.039993;30.68;49.31
129266992;-22.839996;30.98;49.01
129276968;-22.600006;31.24;48.75
129286980;-22.309998;31.54;48.45
129296972;-21.949997;31.88;48.11
129306968;-21.550003;32.22;47.77
129316952;-21.100006;32.57;47.42
129326948;-20.589996;32.97;47.02
129336944;-20.050003;33.33;46.66
129346916;-19.449997;33.76;46.23
129356908;-18.809998;34.16;45.83
129366928;-18.119995;34.62;45.37
129376920;-17.399994;35.04;44.95
129386920;-16.64;35.49;44.5
129396932;-15.830002;35.99;44.0
129406912;-14.9900055;36.45;43.54
129416896;-14.110001;36.96;43.03
129426888;-13.210007;37.41;42.58
129436880;-12.279999;37.92;42.07
129446872;-11.309998;38.45;41.54
129457244;-10.300003;38.87;41.12
129466856;-9.270004;39.65;40.34
129476844;-8.210007;40.04;39.95
129486844;-7.1399994;40.56;39.43
129496836;-6.050003;41.08;38.91
129506816;-4.9400024;41.59;38.4
129516808;-3.8099976;42.15;37.84
129526804;-2.6799927;42.66;37.33
129536812;-1.550003;43.08;36.91
129546792;-0.41999817;43.61;36.38
129556804;0.7200012;44.09;35.9
129566772;1.8399963;44.53;35.46
129576760;2.949997;44.94;35.05
129586760;4.0599976;45.42;34.57
129596748;5.169998;45.88;34.11
129606736;6.2700043;46.33;33.66
129616756;7.350006;46.72;33.27
129626736;8.419998;47.13;32.86
129636720;9.460007;47.48;32.51
129646736;10.4900055;47.86;32.13
129656700;11.479996;48.18;31.81
129666692;12.449997;48.48;31.51
129676684;13.389999;48.81;31.18
129686680;14.300003;49.09;30.9
129696680;15.179993;49.36;30.63
129706656;16.020004;49.59;30.4
129716660;16.820007;49.79;30.2
129726652;17.589996;49.99;30.0
129736636;18.309998;50.16;29.83
129746644;19.0;50.34;29.65
129756624;19.649994;50.47;29.52
129766624;20.240005;50.54;29.45
129776608;20.789993;50.63;29.36
129786620;21.279999;50.64;29.35
129796616;21.720001;50.65;29.34
129806584;22.11;50.66;29.33
129816560;22.440002;50.6;29.39
129826584;22.729996;50.59;29.4
129836568;22.970001;50.51;29.48
129846544;23.14;50.38;29.61
129856532;23.259995;50.24;29.75
129866528;23.320007;50.08;29.91
129876524;23.330002;49.9;30.09
129886520;23.270004;49.65;30.34
129896496;23.160004;49.41;30.58
129906504;22.979996;49.13;30.86
129916492;22.75;48.87;31.12
129926864;22.460007;48.58;31.41
129936476;22.119995;48.16;31.83
129946484;21.720001;47.86;32.13
129956468;21.270004;47.52;32.47
129966448;20.770004;47.09;32.9
129976448;20.220001;46.72;33.27
129986444;19.619995;46.31;33.68
129996444;18.970001;45.88;34.11
130006416;18.289993;45.47;34.52
130016408;17.559998;45.0;34.99
130026400;16.800003;44.56;35.43
130036400;16.0;44.1;35.89
130046404;15.149994;43.58;36.41
130056404;14.270004;43.1;36.89
130066372;13.369995;42.66;37.33
130076364;12.429993;42.12;37.87
130086372;11.4900055;41.71;38.28
130096356;10.520004;41.21;38.78
130106356;9.5;40.63;39.36
130116344;8.479996;40.2;39.79
130126352;7.4400024;39.69;40.3
130136320;6.380005;39.14;40.85
130146300;5.3099976;38.68;41.31
130156304;4.2299957;38.17;41.82
130166272;3.149994;37.72;42.27
130176296;2.050003;37.2;42.79
130186288;0.94999695;36.74;43.25
130196292;-0.13000488;36.33;43.66
130206272;-1.2100067;35.87;44.12
130216256;-2.2899933;35.42;44.57
130226240;-3.369995;34.98;45.01
130236256;-4.4299927;34.58;45.41
130246232;-5.5;34.12;45.87
130256224;-6.529999;33.78;46.21
130266228;-7.5599976;33.38;46.61
130276224;-8.539993;33.11;46.88
130286212;-9.4900055;32.82;47.17
130296208;-10.410004;32.5;47.49
130306184;-11.320007;32.18;47.81
130316192;-12.199997;31.88;48.11
130326188;-13.050003;31.64;48.35
130336172;-13.860001;31.43;48.56
130346172;-14.649994;31.16;48.83
130356164;-15.399994;30.98;49.01
130366140;-16.11;30.81;49.18
130376152;-16.779999;30.68;49.31
130386124;-17.410004;30.52;49.47
130396112;-17.990005;30.45;49.54
130406100;-18.520004;30.38;49.61
130416112;-19.009995;30.31;49.68
130426100;-19.449997;30.31;49.68
130436112;-19.830002;30.32;49.67
130446104;-20.179993;30.3;49.69
130456092;-20.460007;30.39;49.6
130466072;-20.690002;30.46;49.53
130476064;-20.86;30.61;49.38
130486052;-20.979996;30.72;49.27
130496056;-21.050003;30.87;49.12
130506056;-21.059998;31.03;48.96
130516032;-21.020004;31.25;48.74
130526028;-20.929993;31.42;48.57
130536012;-20.779999;31.7;48.29
130546000;-20.580002;31.94;48.05
130555996;-20.330002;32.22;47.77
130566004;-20.029999;32.52;47.47
130575988;-19.679993;32.85;47.14
130585968;-19.270004;33.21;46.78
130596356;-18.820007;33.47;46.52
130605940;-18.339996;33.91;46.08
130615936;-17.800003;34.26;45.73
130625948;-17.229996;34.6;45.39
130635940;-16.61;35.04;44.95
130645936;-15.949997;35.44;44.55
130655932;-15.2599945;35.82;44.17
130665940;-14.520004;36.31;43.68
130675908;-13.770004;36.68;43.31
130685900;-12.979996;37.15;42.84
130695900;-12.160004;37.58;42.41
130705904;-11.309998;38.03;41.96
130715884;-10.429993;38.54;41.45
