t (s);roll (deg);TL (%);TR (%)
95563204;13.169998;46.61;33.38
95573188;13.4900055;46.68;33.31
95583176;13.770004;46.67;33.32
95593172;14.020004;46.67;33.32
95603168;14.2400055;46.66;33.33
95613160;14.429993;46.65;33.34
95623164;14.589996;46.61;33.38
95633136;14.720001;46.58;33.41
95643132;14.820007;46.49;33.5
95653132;14.880005;46.39;33.6
95663144;14.910004;46.32;33.67
95673132;14.919998;46.23;33.76
95683120;14.889999;46.12;33.87
95693080;14.839996;45.99;34.0
95703068;14.75;45.85;34.14
95713056;14.630005;45.69;34.3
95723060;14.479996;45.55;34.44
95733036;14.309998;45.37;34.62
95743028;14.110001;45.21;34.78
95753024;13.880005;45.02;34.97
95763004;13.619995;44.81;35.18
95773000;13.339996;44.61;35.38
95782996;13.029999;44.4;35.59
95792992;12.699997;44.19;35.8
95802984;12.350006;43.95;36.04
95812964;11.960007;43.71;36.28
95822968;11.570007;43.52;36.47
95832976;11.160004;43.25;36.74
95842976;10.710007;42.98;37.01
95852952;10.25;42.72;37.27
95862940;9.770004;42.47;37.52
95872952;9.270004;42.19;37.8
95882920;8.7599945;41.93;38.06
95892952;8.229996;41.68;38.31
95902928;7.699997;41.43;38.56
95912904;7.1600037;41.16;38.83
95922880;6.600006;40.88;39.11
95932884;6.029999;40.61;39.38
95942880;5.4600067;40.38;39.61
95952872;4.880005;40.1;39.89
95962868;4.300003;39.83;40.16
95972860;3.7100067;39.59;40.4
95982832;3.130005;39.35;40.64
95992852;2.5299988;39.07;40.92
96002832;1.949997;38.86;41.13
96012852;1.3600006;38.59;41.4
96022828;0.7700043;38.36;41.63
96032808;0.19000244;38.14;41.85
96042816;-0.38000488;37.93;42.06
96052824;-0.94999695;37.71;42.28
96062808;-1.5;37.52;42.47
96072792;-2.0599976;37.29;42.7
96082792;-2.600006;37.12;42.87
96092756;-3.130005;36.91;43.08
96102752;-3.649994;36.74;43.25
96112748;-4.1600037;36.55;43.44
96122736;-4.669998;36.36;43.63
96132732;-5.149994;36.23;43.76
96142728;-5.619995;36.1;43.89
96152716;-6.0700073;35.98;44.01
96162696;-6.5;35.85;44.14
96172700;-6.9100037;35.74;44.25
96182704;-7.300003;35.66;44.33
96192716;-7.6600037;35.6;44.39
96202700;-8.0;35.53;44.46
96212684;-8.320007;35.45;44.54
96222668;-8.619995;35.4;44.59
96232676;-8.899994;35.39;44.6
96242664;-9.149994;35.35;44.64
96252660;-9.380005;35.32;44.67
96262640;-9.570007;35.36;44.63
96272612;-9.729996;35.4;44.59
96282620;-9.869995;35.43;44.56
96292616;-9.9900055;35.46;44.53
96302628;-10.059998;35.57;44.42
96312596;-10.100006;35.64;44.35
96322596;-10.130005;35.69;44.3
96332972;-10.119995;35.81;44.18
96342588;-10.080002;35.93;44.06
96352556;-10.0099945;36.05;43.94
96362548;-9.919998;36.17;43.82
96372556;-9.800003;36.33;43.66
96382556;-9.649994;36.47;43.52
96392524;-9.479996;36.63;43.36
96402520;-9.279999;36.79;43.2
96412520;-9.059998;36.95;43.04
96422512;-8.809998;37.17;42.82
96432496;-8.529999;37.35;42.64
96442508;-8.2400055;37.54;42.45
96452492;-7.9299927;37.74;42.25
96462488;-7.5899963;37.96;42.03
96472476;-7.2299957;38.2;41.79
96482468;-6.850006;38.41;41.58
96492456;-6.449997;38.63;41.36
96502444;-6.0399933;38.86;41.13
96512440;-5.619995;39.06;40.93
96522432;-5.1799927;39.31;40.68
96532416;-4.7299957;39.51;40.48
96542416;-4.2700043;39.75;40.24
96552432;-3.7899933;40.01;39.98
96562412;-3.3099976;40.24;39.75
96572412;-2.8200073;40.47;39.52
96582388;-2.3200073;40.69;39.3
96592392;-1.8099976;40.95;39.04
96602384;-1.3099976;41.11;38.88
96612384;-0.80000305;41.37;38.62
96622376;-0.30000305;41.54;38.45
96632372;0.21000671;41.78;38.21
96642380;0.7100067;41.95;38.04
96652348;1.2100067;42.18;37.81
96662340;1.7100067;42.38;37.61
96672336;2.2100067;42.57;37.42
96682316;2.699997;42.75;37.24
96692308;3.1799927;42.95;37.04
96702304;3.6600037;43.12;36.87
96712292;4.1399994;43.3;36.69
96722296;4.600006;43.45;36.54
96732280;5.0399933;43.58;36.41
96742280;5.4799957;43.76;36.23
96752260;5.9100037;43.88;36.11
96762256;6.330002;44.03;35.96
96772236;6.7400055;44.16;35.83
96782236;7.130005;44.27;35.72
96792232;7.5099945;44.39;35.6
96802236;7.869995;44.5;35.49
96812220;8.220001;44.56;35.43
96822204;8.539993;44.65;35.34
96832592;8.850006;44.69;35.3
96842200;9.139999;44.79;35.2
96852184;9.410004;44.81;35.18
96862176;9.649994;44.83;35.16
96872176;9.880005;44.86;35.13
96882168;10.080002;44.87;35.12
96892144;10.25;44.85;35.14
96902156;10.410004;44.87;35.12
96912136;10.539993;44.82;35.17
96922144;10.649994;44.8;35.19
96932144;10.729996;44.75;35.24
96942156;10.800003;44.73;35.26
96952136;10.839996;44.64;35.35
96962144;10.860001;44.58;35.41
96972104;10.850006;44.48;35.51
96982092;10.820007;44.42;35.57
96992076;10.7599945;44.29;35.7
97002064;10.699997;44.23;35.76
97012040;10.600006;44.08;35.91
97022040;10.470001;43.94;36.05
97032040;10.320007;43.81;36.18
97042040;10.160004;43.69;36.3
97052028;9.970001;43.53;36.46
97062036;9.770004;43.38;36.61
97072004;9.539993;43.2;36.79
97082012;9.289993;43.04;36.95
97092008;9.020004;42.84;37.15
97102004;8.720001;42.64;37.35
97112000;8.399994;42.43;37.56
97121988;8.059998;42.23;37.76
97131988;7.7100067;42.03;37.96
97141952;7.350006;41.84;38.15
97151936;6.970001;41.64;38.35
97161924;6.580002;41.43;38.56
97171940;6.1799927;41.25;38.74
97181920;5.7599945;41.02;38.97
97191904;5.330002;40.78;39.21
97201896;4.8899994;40.57;39.42
97211892;4.449997;40.36;39.63
97221884;4.0;40.18;39.81
97231864;3.5399933;39.94;40.05
97241856;3.0899963;39.76;40.23
97251868;2.6100006;39.51;40.48
97261848;2.149994;39.35;40.64
97271860;1.6799927;39.15;40.84
97281868;1.2100067;38.93;41.06
97291848;0.7299957;38.71;41.28
97302208;0.27000427;38.63;41.36
97311828;-0.19999695;38.26;41.73
97321820;-0.66000366;38.19;41.8
97331816;-1.1100006;38.04;41.95
97341796;-1.5599976;37.84;42.15
97351792;-1.9900055;37.73;42.26
97361768;-2.4299927;37.52;42.47
97371764;-2.850006;37.4;42.59
97381768;-3.2599945;37.26;42.73
97391760;-3.6699982;37.11;42.88
97401760;-4.0599976;37.01;42.98
97411728;-4.4299927;36.9;43.09
97421744;-4.779999;36.83;43.16
97431732;-5.119995;36.73;43.26
97441716;-5.470001;36.58;43.41
97451716;-5.7899933;36.49;43.5
97461712;-6.1100006;36.4;43.59
97471680;-6.4100037;36.34;43.65
97482084;-6.6799927;36.35;43.64
97491688;-6.9299927;36.22;43.77
97501672;-7.1600037;36.25;43.74
97511672;-7.369995;36.21;43.78
97521672;-7.550003;36.25;43.74
97531660;-7.7299957;36.19;43.8
97541632;-7.880005;36.2;43.79
97551632;-8.0099945;36.25;43.74
97561628;-8.110001;36.27;43.72
97571600;-8.199997;36.29;43.7
97581620;-8.2599945;36.34;43.65
97591628;-8.300003;36.41;43.58
97601596;-8.320007;36.47;43.52
97611584;-8.320007;36.54;43.45
97621592;-8.300003;36.61;43.38
97631560;-8.2400055;36.74;43.25
97641588;-8.169998;36.83;43.16
97651580;-8.080002;36.94;43.05
97661564;-7.9600067;37.06;42.93
97671556;-7.830002;37.2;42.79
97681528;-7.669998;37.34;42.65
97691524;-7.4900055;37.45;42.54
97701512;-7.300003;37.59;42.4
97711512;-7.100006;37.72;42.27
97721504;-6.869995;37.88;42.11
97731492;-6.630005;38.03;41.96
97741464;-6.369995;38.21;41.78
97751476;-6.100006;38.36;41.63
97761468;-5.8200073;38.52;41.47
97771472;-5.5200043;38.7;41.29
97781444;-5.2100067;38.84;41.15
97791440;-4.899994;39.0;40.99
97801432;-4.580002;39.17;40.82
97811416;-4.2400055;39.34;40.65
97821424;-3.9100037;39.48;40.51
97831420;-3.5700073;39.66;40.33
97841396;-3.2200012;39.82;40.17
97851404;-2.869995;39.95;40.04
97861368;-2.5200043;40.14;39.85
97871412;-2.1600037;40.28;39.71
97881396;-1.7899933;40.49;39.5
97891392;-1.4299927;40.61;39.38
97901380;-1.0599976;40.77;39.22
97911368;-0.69999695;40.93;39.06
97921340;-0.32000732;41.12;38.87
97931368;0.05000305;41.25;38.74
97941344;0.41999817;41.4;38.59
97951356;0.7899933;41.57;38.42
97961340;1.1499939;41.67;38.32
97971316;1.5099945;41.84;38.15
97981700;1.8699951;41.92;38.07
97991304;2.2299957;42.17;37.82
98001300;2.5899963;42.27;37.72
98011276;2.9199982;42.34;37.65
98021272;3.2700043;42.5;37.49
98031268;3.6100006;42.64;37.35
98041264;3.9299927;42.7;37.29
98051244;4.25;42.83;37.16
98061240;4.5599976;42.93;37.06
98071240;4.8600006;43.03;36.96
98081236;5.1399994;43.09;36.9
98091216;5.4100037;43.15;36.84
98101236;5.669998;43.22;36.77
98111212;5.9100037;43.28;36.71
98121192;6.1399994;43.32;36.67
98131188;6.3600006;43.37;36.62
98141180;6.5599976;43.38;36.61
98151160;6.75;43.44;36.55
98161172;6.9100037;43.44;36.55
98171152;7.0700073;43.46;36.53
98181144;7.2100067;43.46;36.53
98191144;7.3200073;43.44;36.55
98201140;7.4299927;43.45;36.54
98211140;7.5200043;43.44;36.55
98221128;7.5899963;43.4;36.59
98231132;7.649994;43.36;36.63
98241124;7.6900024;43.33;36.66
98251504;7.699997;43.23;36.76
98261112;7.699997;43.24;36.75
98271120;7.6900024;43.13;36.86
98281104;7.6600037;43.09;36.9
98291104;7.600006;43.0;36.99
98301076;7.5399933;42.91;37.08
98311056;7.4400024;42.79;37.2
98321028;7.350006;42.75;37.24
98331032;7.2400055;42.63;37.36
98340996;7.1100006;42.52;37.47
98350984;6.949997;42.39;37.6
98361008;6.800003;42.32;37.67
98371008;6.619995;42.14;37.85
98380980;6.4299927;42.05;37.94
98390984;6.2299957;41.93;38.06
98400980;6.0200043;41.8;38.19
98410964;5.800003;41.66;38.33
98420944;5.5599976;41.54;38.45
98430944;5.330002;41.44;38.55
98440956;5.080002;41.29;38.7
98450952;4.830002;41.16;38.83
98460920;4.5700073;41.03;38.96
98470908;4.2899933;40.87;39.12
98480900;4.0099945;40.73;39.26
98490912;3.7299957;40.61;39.38
98500892;3.4400024;40.45;39.54
98510864;3.1399994;40.29;39.7
98520860;2.8399963;40.18;39.81
98530884;2.5299988;40.03;39.96
98540868;2.2299957;39.91;40.08
98550872;1.9199982;39.76;40.23
98560856;1.6100006;39.63;40.36
98570840;1.2899933;39.47;40.52
98580844;0.9600067;39.31;40.68
98590836;0.6399994;39.2;40.79
98600820;0.33000183;39.07;40.92
98610836;0.020004272;38.97;41.02
98620820;-0.30000305;38.84;41.15
98630804;-0.6000061;38.74;41.25
98640788;-0.8999939;38.62;41.37
98650796;-1.1900024;38.54;41.45
98660784;-1.4700012;38.44;41.55
98670772;-1.7400055;38.38;41.61
98680776;-2.0;38.29;41.7
98690776;-2.25;38.22;41.77
98700744;-2.5;38.11;41.88
98710732;-2.75;38.03;41.96
98720732;-2.9799957;37.99;42.0
98730720;-3.2100067;37.9;42.09
98740712;-3.4299927;37.84;42.15
98750704;-3.630005;37.82;42.17
98760692;-3.8099976;37.78;42.21
98770684;-4.0;37.72;42.27
98780676;-4.169998;37.68;42.31
98790684;-4.330002;37.67;42.32
98800660;-4.4799957;37.61;42.38
98810648;-4.6100006;37.65;42.34
98820648;-4.7400055;37.61;42.38
98830624;-4.850006;37.61;42.38
98840612;-4.9400024;37.63;42.36
98850616;-5.0099945;37.66;42.33
98860628;-5.0700073;37.68;42.31
98870604;-5.119995;37.71;42.28
98880600;-5.1600037;37.72;42.27
98890604;-5.1799927;37.78;42.21
98900592;-5.169998;37.85;42.14
98910572;-5.169998;37.85;42.14
98920564;-5.149994;37.94;42.05
98930552;-5.1100006;37.98;42.01
98940556;-5.0700073;38.04;41.95
98950540;-5.0;38.13;41.86
98960536;-4.919998;38.22;41.77
98970528;-4.830002;38.3;41.69
98980524;-4.720001;38.39;41.6
98990504;-4.5899963;38.5;41.49
99000512;-4.470001;38.56;41.43
99010492;-4.3200073;38.7;41.29
99020488;-4.149994;38.81;41.18
99030496;-3.9799957;38.91;41.08
99040488;-3.8099976;38.99;41.0
99050468;-3.619995;39.12;40.87
99060440;-3.4199982;39.24;40.75
99070444;-3.2100067;39.37;40.62
99080440;-2.9900055;39.48;40.51
99090460;-2.7599945;39.6;40.39
99100440;-2.5299988;39.72;40.27
99110432;-2.2899933;39.86;40.13
99120420;-2.050003;39.94;40.05
99130420;-1.800003;40.09;39.9
99140408;-1.5399933;40.2;39.79
99150408;-1.2799988;40.34;39.65
99160416;-1.0099945;40.47;39.52
99170408;-0.75;40.56;39.43
99180412;-0.47999573;40.68;39.31
99190388;-0.21000671;40.82;39.17
99200388;0.05999756;40.93;39.06
99210380;0.33999634;41.04;38.95
99220372;0.6100006;41.17;38.82
99230368;0.8699951;41.22;38.77
99240364;1.1300049;41.35;38.64
99250340;1.3999939;41.49;38.5
99260316;1.6600037;41.54;38.45
99270320;1.9199982;41.67;38.32
99280312;2.1699982;41.74;38.25
99290296;2.4199982;41.84;38.15
99300288;2.6699982;41.94;38.05
99310268;2.9199982;42.03;37.96
99320276;3.149994;42.1;37.89
99330664;3.369995;42.12;37.87
99340276;3.600006;42.29;37.7
99350256;3.8200073;42.29;37.7
99360252;4.029999;42.38;37.61
99370240;4.2400055;42.47;37.52
99380216;4.4400024;42.5;37.49
99390216;4.619995;42.55;37.44
99400596;4.800003;42.56;37.43
99410192;4.970001;42.66;37.33
99420192;5.130005;42.68;37.31
99430184;5.279999;42.69;37.3
99440184;5.4100037;42.7;37.29
99450180;5.5399933;42.72;37.27
99460176;5.649994;42.71;37.28
99470168;5.75;42.74;37.25
99480188;5.850006;42.75;37.24
99490152;5.9299927;42.74;37.25
99500144;6.0;42.75;37.24
99510128;6.0599976;42.7;37.29
99520148;6.1100006;42.7;37.29
99530116;6.130005;42.65;37.34
99540108;6.1600037;42.64;37.35
99550096;6.1600037;42.58;37.41
99560084;6.1600037;42.54;37.45
99570092;6.1399994;42.49;37.5
99580084;6.1100006;42.44;37.55
99590072;6.0599976;42.37;37.62
99600056;6.0099945;42.33;37.66
99610056;5.9299927;42.22;37.77
99620056;5.850006;42.17;37.82
99630012;5.7599945;42.08;37.91
99640008;5.6600037;42.02;37.97
99650008;5.5399933;41.91;38.08
99659984;5.4100037;41.84;38.15
99669988;5.2899933;41.77;38.22
99679984;5.149994;41.67;38.32
99689960;4.9900055;41.57;38.42
99699964;4.8399963;41.51;38.48
99709968;4.6799927;41.39;38.6
99719948;4.5;41.3;38.69
99729928;4.330002;41.23;38.76
99739936;4.1600037;41.14;38.85
99749932;3.9700012;41.03;38.96
99759920;3.7700043;40.92;39.07
99769912;3.5800018;40.86;39.13
99779892;3.380005;40.74;39.25
99789884;3.1900024;40.67;39.32
99799884;2.9799957;40.55;39.44
99809872;2.7799988;40.48;39.51
99819876;2.5599976;40.34;39.65
99829860;2.350006;40.28;39.71
99839860;2.130005;40.15;39.84
99849844;1.8999939;40.03;39.96
99859828;1.6699982;39.92;40.07
99869848;1.4400024;39.84;40.15
99879812;1.2100067;39.7;40.29
99889832;0.9600067;39.59;40.4
99899820;0.7299957;39.52;40.47
99909800;0.47999573;39.38;40.61
99919796;0.25;39.3;40.69
99929812;0.009994507;39.22;40.77
99939796;-0.22000122;39.14;40.85
99949776;-0.44000244;39.08;40.91
99959768;-0.66000366;38.97;41.02
99969760;-0.8800049;38.9;41.09
99979764;-1.1000061;38.81;41.18
99989736;-1.3099976;38.75;41.24
99999716;-1.5099945;38.7;41.29
100009744;-1.699997;38.64;41.35
100019748;-1.8899994;38.6;41.39
100029716;-2.0700073;38.54;41.45
100039696;-2.2400055;38.48;41.51
100049688;-2.4100037;38.45;41.54
100060084;-2.5599976;38.44;41.55
100069680;-2.7200012;38.31;41.68
100079672;-2.869995;38.32;41.67
100089664;-3.0;38.28;41.71
100099660;-3.130005;38.28;41.71
100109652;-3.25;38.23;41.76
100119640;-3.3600006;38.23;41.76
100129656;-3.4700012;38.19;41.8
100139644;-3.5700073;38.19;41.8
100149644;-3.649994;38.22;41.77
100159624;-3.7100067;38.26;41.73
100169612;-3.7700043;38.23;41.76
100179600;-3.8200073;38.24;41.75
100190000;-3.8600006;38.26;41.73
100199592;-3.8899994;38.28;41.71
100209592;-3.899994;38.32;41.67
100219556;-3.899994;38.36;41.63
100229556;-3.8899994;38.42;41.57
100239556;-3.869995;38.45;41.54
100249548;-3.8399963;38.51;41.48
100259512;-3.800003;38.52;41.47
100269536;-3.7599945;38.56;41.43
100279520;-3.7100067;38.63;41.36
100289512;-3.649994;38.66;41.33
100299488;-3.5899963;38.72;41.27
100309484;-3.5200043;38.78;41.21
100319476;-3.4299927;38.86;41.13
100329460;-3.3300018;38.92;41.07
100339452;-3.2299957;39.0;40.99
100349464;-3.119995;39.06;40.9
